rank	count	TAXON_URI
3=	1	http://biodiversity.org.au/afd.taxon/033ddde8-ecd3-4cad-9d63-2c034025b41d
3=	1	http://biodiversity.org.au/afd.taxon/0340197c-8ea5-42fb-9271-284a97ae5c72
3=	1	http://biodiversity.org.au/afd.taxon/0342881d-2684-40e3-80c6-733c07af0563
3=	1	http://biodiversity.org.au/afd.taxon/0343b607-105f-4412-9ebe-9431e55d4223
3=	1	http://biodiversity.org.au/afd.taxon/03449058-ae2a-4e9c-a6a4-71b21435aaef
3=	1	http://biodiversity.org.au/afd.taxon/0344f271-a7f0-4c4a-a4c0-9230f758f1c9
3=	1	http://biodiversity.org.au/afd.taxon/0347d64d-14cf-42d6-b849-c2f521ae02ed
3=	1	http://biodiversity.org.au/afd.taxon/03489099-a3c3-4577-aa3c-92b1290af8c6
3=	1	http://biodiversity.org.au/afd.taxon/034b60d4-99ec-4cc1-aa3a-1f3273638fca
3=	1	http://biodiversity.org.au/afd.taxon/034ba1ef-39e6-478e-a8f7-9ee9c377a80b
3=	1	http://biodiversity.org.au/afd.taxon/034dd792-af25-40a1-a034-adefeddcaa18
3=	1	http://biodiversity.org.au/afd.taxon/034e68c7-f5dc-4843-93db-6d0f21a704ca
3=	1	http://biodiversity.org.au/afd.taxon/034f6175-87a6-42ef-b0be-b17bbd824af8
3=	1	http://biodiversity.org.au/afd.taxon/0352fa0f-2564-461b-b6be-b60d3b3eaeda
3=	1	http://biodiversity.org.au/afd.taxon/03544313-ba20-4790-8a69-8fd7e6b58cbc
3=	1	http://biodiversity.org.au/afd.taxon/0355f8ad-e52a-4a3e-8f86-f279b889a459
3=	1	http://biodiversity.org.au/afd.taxon/03574f31-2f1e-4f7d-9bb4-e645375566bf
3=	1	http://biodiversity.org.au/afd.taxon/035a53ab-5ae9-4e51-a9c3-455ae86b3687
3=	1	http://biodiversity.org.au/afd.taxon/035ed4c9-e9fb-494b-b386-bdd4e07b7582
3=	1	http://biodiversity.org.au/afd.taxon/036528a3-f9b9-4764-9e49-b8bba232c810
3=	1	http://biodiversity.org.au/afd.taxon/03682694-bbd1-4e76-b16c-22164cf26662
3=	1	http://biodiversity.org.au/afd.taxon/03684dfc-153f-468c-b9f7-0f9c6baddf56
3=	1	http://biodiversity.org.au/afd.taxon/0368dcd5-5f1b-4450-ba4d-67e63d4133f7
3=	1	http://biodiversity.org.au/afd.taxon/0369cc6f-64fe-40b6-b765-0a26511e61a8
3=	1	http://biodiversity.org.au/afd.taxon/036bdfce-2b73-40c3-abc7-9a7b83b2fd95
3=	1	http://biodiversity.org.au/afd.taxon/036cb60f-5c2c-484c-a9fc-dcd3fef60e3e
3=	1	http://biodiversity.org.au/afd.taxon/036ce681-e52c-4a0b-abbf-88fcaa96b0c9
3=	1	http://biodiversity.org.au/afd.taxon/036d6a87-f4f9-45ac-a261-ac16f0773758
3=	1	http://biodiversity.org.au/afd.taxon/036dab7e-c1a4-46db-8364-2dd8e783566e
3=	1	http://biodiversity.org.au/afd.taxon/03725056-1233-47b0-be10-b0d3ae2f41d2
3=	1	http://biodiversity.org.au/afd.taxon/0372a96f-d60d-462e-9e3f-2decb032aa82
3=	1	http://biodiversity.org.au/afd.taxon/0376c499-5a9c-4469-8327-073bf3c6d744
3=	1	http://biodiversity.org.au/afd.taxon/03785f78-926b-49bb-bb87-4960d72c37d0
3=	1	http://biodiversity.org.au/afd.taxon/037a578c-4009-476a-8816-95f16867ae6f
3=	1	http://biodiversity.org.au/afd.taxon/037b00b6-ea1b-4423-a4cb-69688e5d037c
3=	1	http://biodiversity.org.au/afd.taxon/03800166-ed11-46f8-9350-31669d100df5
3=	1	http://biodiversity.org.au/afd.taxon/0380d996-ee3f-467e-87df-6da4b8e27a91
3=	1	http://biodiversity.org.au/afd.taxon/0382d048-e3b2-4841-8fee-102f62dae9cc
3=	1	http://biodiversity.org.au/afd.taxon/03854e13-be97-43fc-8527-acbc3b7f033b
3=	1	http://biodiversity.org.au/afd.taxon/03856ed2-28d9-40b6-b0d2-e17e6a832ca5
3=	1	http://biodiversity.org.au/afd.taxon/0385948f-36c2-47e1-81f4-b42503bebd4f
3=	1	http://biodiversity.org.au/afd.taxon/0385d2db-0e04-4493-8d98-99bcdc6b5d91
3=	1	http://biodiversity.org.au/afd.taxon/038648ec-d2a8-49ad-9b6d-c306825c8b62
3=	1	http://biodiversity.org.au/afd.taxon/038fd482-5b1c-47fa-9fa2-47f757a2e329
3=	1	http://biodiversity.org.au/afd.taxon/03918a49-9c3e-43aa-ace0-a206b3721eb5
3=	1	http://biodiversity.org.au/afd.taxon/039199b3-f6d4-46c1-bbaf-d80473d21a61
3=	1	http://biodiversity.org.au/afd.taxon/03999006-1406-468f-8d2e-5bfa857a30f2
3=	1	http://biodiversity.org.au/afd.taxon/0399c9de-6906-454b-a987-49f5eeadc521
3=	1	http://biodiversity.org.au/afd.taxon/039e6b18-e4b5-4466-b5c1-19c0d253c816
3=	1	http://biodiversity.org.au/afd.taxon/03a098a3-d854-4e3e-b494-b4d57eede06a
3=	1	http://biodiversity.org.au/afd.taxon/03a27904-f72d-42dc-a139-a8f1c9285277
3=	1	http://biodiversity.org.au/afd.taxon/03abc6bb-89ac-4b67-ab80-27e2f8311cb0
3=	1	http://biodiversity.org.au/afd.taxon/03aca79a-7604-447e-ba60-d6fae7c1638d
3=	1	http://biodiversity.org.au/afd.taxon/03ae199e-1b8d-493f-8aba-bf6c9ed923e0
3=	1	http://biodiversity.org.au/afd.taxon/03afe3bd-264f-4cab-8878-5184578a8e44
3=	1	http://biodiversity.org.au/afd.taxon/03afefe0-ed10-4e36-b85d-b2230907e83e
3=	1	http://biodiversity.org.au/afd.taxon/03b0baa3-b5e1-4d22-8ea3-88100cbf184e
3=	1	http://biodiversity.org.au/afd.taxon/03b157fa-c5cf-4f5a-84ff-c65a00836102
3=	1	http://biodiversity.org.au/afd.taxon/03b2ea63-ad9a-4aa3-a25e-0c22de4f5fa3
3=	1	http://biodiversity.org.au/afd.taxon/03b64c27-a7e9-45c7-80b4-77082e6ac732
3=	1	http://biodiversity.org.au/afd.taxon/03b9b2e7-7670-4bb4-9829-6c39fd3e760d
3=	1	http://biodiversity.org.au/afd.taxon/03c4c084-9b58-4988-9563-a4ee56c769cf
3=	1	http://biodiversity.org.au/afd.taxon/03c7073a-6221-4b4f-b337-cccb88635026
3=	1	http://biodiversity.org.au/afd.taxon/03c7df12-6866-453c-ac08-d704b454be5a
3=	1	http://biodiversity.org.au/afd.taxon/03ccede4-5495-4cb2-a1d4-d974523a72a8
3=	1	http://biodiversity.org.au/afd.taxon/03d5bbbf-ff56-4a08-9b5e-78e5df3053f6
3=	1	http://biodiversity.org.au/afd.taxon/03d7e2a3-d195-4a81-87df-f6dcca0d8c77
3=	1	http://biodiversity.org.au/afd.taxon/03da83ae-02fb-4f3a-a840-e09cee5c3e28
3=	1	http://biodiversity.org.au/afd.taxon/03dd9141-4485-4a61-a318-427e3c72b1d4
3=	1	http://biodiversity.org.au/afd.taxon/03e3b9d6-96aa-46d6-91c0-e371bf05851e
3=	1	http://biodiversity.org.au/afd.taxon/03e540f1-7bd2-44c1-8afa-6390dd447cce
3=	1	http://biodiversity.org.au/afd.taxon/03e5641f-2a44-4826-a904-89c58de997b0
3=	1	http://biodiversity.org.au/afd.taxon/03e6371b-260c-4c9b-b017-b3841308147c
3=	1	http://biodiversity.org.au/afd.taxon/03ebe866-69ba-43d9-b0df-fa90c5d79ad0
3=	1	http://biodiversity.org.au/afd.taxon/03f0f7f7-c039-4894-a249-7eb6d9af58a7
3=	1	http://biodiversity.org.au/afd.taxon/03f33cca-5c46-445b-b043-6a4a7493bd00
3=	1	http://biodiversity.org.au/afd.taxon/03f88d99-daef-451b-8c60-3d3d910b9658
3=	1	http://biodiversity.org.au/afd.taxon/03fe4c89-7e22-4509-99b4-8f034eb46ae0
3=	1	http://biodiversity.org.au/afd.taxon/040446c0-64d6-4cba-81d4-70bdd4443f92
3=	1	http://biodiversity.org.au/afd.taxon/0404b944-2507-4929-a202-f607e0ea7852
3=	1	http://biodiversity.org.au/afd.taxon/0405b547-8311-46a1-ac93-993e37bac9e0
3=	1	http://biodiversity.org.au/afd.taxon/0409126a-ad46-4685-972c-0e2405dd263b
3=	1	http://biodiversity.org.au/afd.taxon/040c47af-6e25-42ec-8028-ea190292ca4a
3=	1	http://biodiversity.org.au/afd.taxon/040c52ed-5b63-4929-987c-53a284a45da9
3=	1	http://biodiversity.org.au/afd.taxon/040d4695-4232-4da8-9347-848a9b3385bc
3=	1	http://biodiversity.org.au/afd.taxon/040e90b9-2c27-4ef5-b8d6-7db90ec70eb6
3=	1	http://biodiversity.org.au/afd.taxon/04179ef5-1edd-428c-884a-1e22a700a595
3=	1	http://biodiversity.org.au/afd.taxon/041bc46f-e68e-4778-8e5f-d1f6be6667e2
3=	1	http://biodiversity.org.au/afd.taxon/04213148-31a7-4e67-aa90-313172808902
3=	1	http://biodiversity.org.au/afd.taxon/04265357-25fe-4e70-a133-2f6582fbac53
3=	1	http://biodiversity.org.au/afd.taxon/0428089e-4485-418d-bcef-5a9f26b5f0d0
3=	1	http://biodiversity.org.au/afd.taxon/04296cd2-c00d-4f3f-8d14-d565116ce88a
3=	1	http://biodiversity.org.au/afd.taxon/042b4ef0-0312-48c4-afa2-6da2bb6f675f
3=	1	http://biodiversity.org.au/afd.taxon/042b961a-3a69-4a1a-828d-2f2ad2d6bece
3=	1	http://biodiversity.org.au/afd.taxon/042c3bea-b3a4-4e74-8504-1cd0e5762f21
3=	1	http://biodiversity.org.au/afd.taxon/042cd58f-bb3f-4855-beec-868dd2bbaae8
3=	1	http://biodiversity.org.au/afd.taxon/042cf4b7-10a3-415c-a2d0-48b8e9175c03
3=	1	http://biodiversity.org.au/afd.taxon/042df6eb-18a8-4e7a-b0fc-1bb414fcef15
3=	1	http://biodiversity.org.au/afd.taxon/04313081-8306-45a0-88d0-96479f373a3f
3=	1	http://biodiversity.org.au/afd.taxon/0438c7f0-fb28-484a-8f98-934168036209
3=	1	http://biodiversity.org.au/afd.taxon/0440e8c9-a583-486e-8bde-e4f8095834cb
3=	1	http://biodiversity.org.au/afd.taxon/0445b92a-71e8-4233-bc2a-679bfc3369bf
3=	1	http://biodiversity.org.au/afd.taxon/04487ad0-7ed7-43ef-b5ad-d17b2cb31ba7
3=	1	http://biodiversity.org.au/afd.taxon/044aca4d-daa6-4abc-a22f-3ec244324f00
3=	1	http://biodiversity.org.au/afd.taxon/044b10d2-22b5-4c13-a29d-f17f9c0c2354
3=	1	http://biodiversity.org.au/afd.taxon/044db453-39fb-4bcc-a92b-039ab76949bb
3=	1	http://biodiversity.org.au/afd.taxon/04504b8a-67ea-46b3-bdc7-4ae747977d7d
3=	1	http://biodiversity.org.au/afd.taxon/04529c8d-1120-47c7-94a7-19181b4d04dc
3=	1	http://biodiversity.org.au/afd.taxon/0452fad0-21ae-4ee6-be8f-550a8a298136
3=	1	http://biodiversity.org.au/afd.taxon/04540493-3564-4c7c-801e-c5a97bb43a79
3=	1	http://biodiversity.org.au/afd.taxon/0456fd34-38a5-414c-bf4a-72d9e3508a50
3=	1	http://biodiversity.org.au/afd.taxon/045791e7-951b-435a-a510-bf5c6b53dad6
3=	1	http://biodiversity.org.au/afd.taxon/04587aee-f28b-4cf4-a4a0-8a5de7d87537
3=	1	http://biodiversity.org.au/afd.taxon/0458f1d5-314b-4692-a9e8-de980f621b7c
3=	1	http://biodiversity.org.au/afd.taxon/0458f3b9-fce8-4872-aaa6-e4daaa4f354c
3=	1	http://biodiversity.org.au/afd.taxon/04593935-3e39-47ad-b408-42dac584fa50
3=	1	http://biodiversity.org.au/afd.taxon/045e1387-eba0-4cd2-95ee-3e3d185ac4ea
3=	1	http://biodiversity.org.au/afd.taxon/045efb76-319d-401d-b7fb-766a9657216e
3=	1	http://biodiversity.org.au/afd.taxon/045f8ae1-47e3-46e7-ba33-1275dd838c64
3=	1	http://biodiversity.org.au/afd.taxon/0460f08c-1961-492b-82f2-71a21d442808
3=	1	http://biodiversity.org.au/afd.taxon/046720f3-bc20-4d70-a31d-a0b0d2b4a242
3=	1	http://biodiversity.org.au/afd.taxon/04680e2e-6b7b-47c8-a4d7-6d3332605645
3=	1	http://biodiversity.org.au/afd.taxon/046b19eb-1c4d-400f-9dae-84e5e33ea168
3=	1	http://biodiversity.org.au/afd.taxon/046fbd71-a862-461b-9dbf-d62edbd13e27
3=	1	http://biodiversity.org.au/afd.taxon/046fe119-a5ca-46d0-ac53-18932d72c18a
3=	1	http://biodiversity.org.au/afd.taxon/04720cf5-c0c6-431c-bcce-188d41a1bd15
3=	1	http://biodiversity.org.au/afd.taxon/047361a9-9182-4b61-b9f1-b235cca18ef9
3=	1	http://biodiversity.org.au/afd.taxon/04786c7d-db70-46a5-a577-63e764105c10
3=	1	http://biodiversity.org.au/afd.taxon/04788e73-25e2-472f-ad5e-65d7d93231dc
3=	1	http://biodiversity.org.au/afd.taxon/047a465b-5c8f-4a21-98fb-b3a3f9faa211
3=	1	http://biodiversity.org.au/afd.taxon/047b3c3f-1061-4e51-83a6-a8ff6d4f9d46
3=	1	http://biodiversity.org.au/afd.taxon/047ce185-7a67-49f3-bee5-472740431c77
3=	1	http://biodiversity.org.au/afd.taxon/047df90a-5f33-4db0-a65b-d20df0d6566e
3=	1	http://biodiversity.org.au/afd.taxon/047e39f0-9da0-4b51-be52-aec02496de56
3=	1	http://biodiversity.org.au/afd.taxon/047fc976-5790-4338-a82a-f58075d8336a
3=	1	http://biodiversity.org.au/afd.taxon/0481206f-075b-457c-8b4b-bd5a3204122a
3=	1	http://biodiversity.org.au/afd.taxon/048272e0-642a-44b2-95e6-67ea4ccb14b3
3=	1	http://biodiversity.org.au/afd.taxon/0485c8ce-6dc0-4eba-9a60-0bd7343f830e
3=	1	http://biodiversity.org.au/afd.taxon/04872d07-fc87-4177-9cb3-ec0506801cfa
3=	1	http://biodiversity.org.au/afd.taxon/048ce061-c9dd-408d-b162-81879c72cb5b
3=	1	http://biodiversity.org.au/afd.taxon/048e2c98-7056-4d50-9ace-3a80294242b7
3=	1	http://biodiversity.org.au/afd.taxon/048ec699-b742-47b1-a826-c6b44e52b881
3=	1	http://biodiversity.org.au/afd.taxon/049046c0-f985-4b65-a6e4-08f039ded00f
3=	1	http://biodiversity.org.au/afd.taxon/04980582-7413-4d1f-aac6-c5895dee18ea
3=	1	http://biodiversity.org.au/afd.taxon/049d0f6f-849e-487e-8ad5-559da52c78b1
3=	1	http://biodiversity.org.au/afd.taxon/049d456b-6923-4f00-b497-07fdfa45998a
3=	1	http://biodiversity.org.au/afd.taxon/049fa44a-a1f6-4089-822e-c69302fa0224
3=	1	http://biodiversity.org.au/afd.taxon/04a07460-042c-4a53-ba31-efeac61f71ba
3=	1	http://biodiversity.org.au/afd.taxon/04a327c3-4483-4e4b-9ba8-37e5dba5357a
3=	1	http://biodiversity.org.au/afd.taxon/04a3a880-53dc-4d69-984b-108907349537
3=	1	http://biodiversity.org.au/afd.taxon/04a4f907-cdb2-47c4-91b7-66e672fbd92c
3=	1	http://biodiversity.org.au/afd.taxon/04a69832-f979-4b05-aa28-8a1db09e7127
3=	1	http://biodiversity.org.au/afd.taxon/04b7334d-c256-4308-ab9c-451149cc4381
3=	1	http://biodiversity.org.au/afd.taxon/04bb5939-3356-48d4-9d38-fd0aca2b669f
3=	1	http://biodiversity.org.au/afd.taxon/04bc17de-0261-4eb6-8671-f9a810221e23
3=	1	http://biodiversity.org.au/afd.taxon/04c1a352-d757-4065-b2c1-ceb0b44b33d2
3=	1	http://biodiversity.org.au/afd.taxon/04c3d1a3-a000-4188-be1d-30e61e5f27b9
3=	1	http://biodiversity.org.au/afd.taxon/04c4f139-6afc-416e-a8a6-c58a6b828ef6
3=	1	http://biodiversity.org.au/afd.taxon/04c86cfa-faac-4344-aa48-8fc84d270448
3=	1	http://biodiversity.org.au/afd.taxon/04cbad55-037e-466b-bc60-0e950bcee353
3=	1	http://biodiversity.org.au/afd.taxon/04cc6707-a30f-45e0-b5b6-2cbb6a5d8a1d
3=	1	http://biodiversity.org.au/afd.taxon/04ccc44a-b6d2-4374-bf88-5c82c4a303c5
3=	1	http://biodiversity.org.au/afd.taxon/04ce0432-a4a4-4be7-8301-81b514fb3f6e
3=	1	http://biodiversity.org.au/afd.taxon/04d8127e-15e1-47f5-bc5c-0d161ce5c9fd
3=	1	http://biodiversity.org.au/afd.taxon/04d83326-25d8-4497-892b-ddf0c936fecf
3=	1	http://biodiversity.org.au/afd.taxon/04e08ed0-8001-4240-9a2a-65cd7e8e1af2
3=	1	http://biodiversity.org.au/afd.taxon/04e39b0a-f197-44ad-96d1-8d52d9f1ebc4
3=	1	http://biodiversity.org.au/afd.taxon/04e87ebb-1788-4bab-a0ec-9ba6ff113bad
3=	1	http://biodiversity.org.au/afd.taxon/04ebef64-422d-40ca-942f-7138fba77416
3=	1	http://biodiversity.org.au/afd.taxon/04ec06ad-8026-49e8-bcee-33da6b6f1088
3=	1	http://biodiversity.org.au/afd.taxon/04ee747b-0907-46da-9476-d4ae6157c5a2
3=	1	http://biodiversity.org.au/afd.taxon/04efbc5d-6a7c-49a6-a458-dbb7d9eb2794
3=	1	http://biodiversity.org.au/afd.taxon/04f1c896-19b5-444d-b689-44c445351494
3=	1	http://biodiversity.org.au/afd.taxon/04f3d660-349f-45d6-bd79-8b65001f786e
3=	1	http://biodiversity.org.au/afd.taxon/04f65dfb-0874-43c0-82e2-dc4dd57305d5
3=	1	http://biodiversity.org.au/afd.taxon/04fd942a-872e-4f84-b795-a91635a5a10a
3=	1	http://biodiversity.org.au/afd.taxon/0500a040-5387-4aee-9d22-1bbe1abdff53
3=	1	http://biodiversity.org.au/afd.taxon/0503b4d2-47e1-4693-9e6a-76c2ccf12804
3=	1	http://biodiversity.org.au/afd.taxon/050415af-97a3-4993-9414-4d338faf9b3d
3=	1	http://biodiversity.org.au/afd.taxon/05068f22-a760-4157-99a6-6d80c49a8c97
3=	1	http://biodiversity.org.au/afd.taxon/0513a50e-03cf-4675-8d43-f5e6cad99a01
3=	1	http://biodiversity.org.au/afd.taxon/0518e741-f801-496f-97fc-269a133dd52f
3=	1	http://biodiversity.org.au/afd.taxon/051b217b-6d2b-4661-8327-1e4d9f08af84
3=	1	http://biodiversity.org.au/afd.taxon/051b25f6-c27e-49d3-a920-89c77227ff2b
3=	1	http://biodiversity.org.au/afd.taxon/05201829-b89d-4bb0-b5a4-0fc36a1dfd7c
3=	1	http://biodiversity.org.au/afd.taxon/0525abc1-9170-4f17-a736-8df4b6635f01
3=	1	http://biodiversity.org.au/afd.taxon/0525ed5b-6700-4ca4-9345-901e2525eacb
3=	1	http://biodiversity.org.au/afd.taxon/0529f728-d701-446b-8770-1070c8fd0c5d
3=	1	http://biodiversity.org.au/afd.taxon/052d020b-5bad-41a7-87a0-bf8b4956e503
3=	1	http://biodiversity.org.au/afd.taxon/0533bd35-ad06-4cdc-8a4b-080b76d6ecde
3=	1	http://biodiversity.org.au/afd.taxon/05350d46-511d-4e7a-9db2-44c7c61dce1f
3=	1	http://biodiversity.org.au/afd.taxon/05369087-5dee-4ce5-87fc-ff1df5cefe0b
3=	1	http://biodiversity.org.au/afd.taxon/053c1923-7317-4840-bee1-685eb13ae5eb
3=	1	http://biodiversity.org.au/afd.taxon/053d74bc-4e18-4c07-be4a-f0b08d7a1f32
3=	1	http://biodiversity.org.au/afd.taxon/05424627-ec91-4d4e-8123-a1c9e846f1e8
3=	1	http://biodiversity.org.au/afd.taxon/0542bb58-115d-422d-a1f0-3c183d7b7423
3=	1	http://biodiversity.org.au/afd.taxon/05440d26-44e1-45a6-9d55-687d1ac8c839
3=	1	http://biodiversity.org.au/afd.taxon/054ad77b-6937-4481-ae49-958489dc6608
3=	1	http://biodiversity.org.au/afd.taxon/054bc207-a73b-4199-a0ca-3c5f53359d2f
3=	1	http://biodiversity.org.au/afd.taxon/0552bf8b-d973-45dd-971a-6cb4d52acb18
3=	1	http://biodiversity.org.au/afd.taxon/055422f5-c6e0-416b-940e-36baabf080eb
3=	1	http://biodiversity.org.au/afd.taxon/055533d1-972f-41b0-950a-1cb0b49bf927
3=	1	http://biodiversity.org.au/afd.taxon/0558fea0-3ad0-4499-bc6a-d6b8623c99f4
3=	1	http://biodiversity.org.au/afd.taxon/056329ab-3a6c-46a6-9311-a5ec7d1e7d5b
3=	1	http://biodiversity.org.au/afd.taxon/05667620-2751-4d95-b864-34da2c5b47b9
3=	1	http://biodiversity.org.au/afd.taxon/056ceac4-10bb-495b-8deb-695e88682da5
3=	1	http://biodiversity.org.au/afd.taxon/056fd0aa-e347-4a99-90fc-82181b43725e
3=	1	http://biodiversity.org.au/afd.taxon/05727a88-6d61-4a9b-bbed-41d88713754e
3=	1	http://biodiversity.org.au/afd.taxon/0573dc9d-647a-49c4-8a4d-8b708f645df4
3=	1	http://biodiversity.org.au/afd.taxon/057c6f96-7c07-4fa4-8f4f-3b62566fd57d
3=	1	http://biodiversity.org.au/afd.taxon/057febc7-5946-4e81-994e-05e720ba4cd7
3=	1	http://biodiversity.org.au/afd.taxon/058414f7-f4b9-418e-853e-361448f932f5
3=	1	http://biodiversity.org.au/afd.taxon/0584ba84-8929-4bc3-b4e3-fd55c79bd0f4
3=	1	http://biodiversity.org.au/afd.taxon/058678da-eded-4765-bd36-fdbe5a46752d
3=	1	http://biodiversity.org.au/afd.taxon/059503cb-9157-4213-b66f-bf414eb99255
3=	1	http://biodiversity.org.au/afd.taxon/05954595-ee3a-4e4d-a961-2ea35d597fa2
3=	1	http://biodiversity.org.au/afd.taxon/05960967-9dce-46e1-b82a-445cd760bc81
3=	1	http://biodiversity.org.au/afd.taxon/0597ce8a-fdac-4187-a45f-2507cafc258c
3=	1	http://biodiversity.org.au/afd.taxon/059bc10c-d12a-4a36-bdc2-ff95a80178f4
3=	1	http://biodiversity.org.au/afd.taxon/059e6032-c14a-4763-9ebc-9275a44665e0
3=	1	http://biodiversity.org.au/afd.taxon/059f0974-65a5-4c4f-84cb-f61943234fa4
3=	1	http://biodiversity.org.au/afd.taxon/05a0c037-8a86-4f4a-9681-f98735abe6fa
3=	1	http://biodiversity.org.au/afd.taxon/05a4e756-d54e-4de7-8a7a-6933df454705
3=	1	http://biodiversity.org.au/afd.taxon/05a7f25e-a465-4d5e-83f4-aa6ce49bbef6
3=	1	http://biodiversity.org.au/afd.taxon/05aa6cfb-d636-4a8b-87cf-4bb8b3162d73
3=	1	http://biodiversity.org.au/afd.taxon/05ab387e-775f-467e-8ad0-b3b501f0c4c9
3=	1	http://biodiversity.org.au/afd.taxon/05b0813d-92a7-415a-b01f-90fb882330d2
3=	1	http://biodiversity.org.au/afd.taxon/05b5ed0c-bf69-4b15-8b40-7ec28c302ec2
3=	1	http://biodiversity.org.au/afd.taxon/05bc0c92-40d2-444f-b95d-c122a239af10
3=	1	http://biodiversity.org.au/afd.taxon/05be41ba-63ea-44b9-9f92-300d2ded6c22
3=	1	http://biodiversity.org.au/afd.taxon/05bf764b-6b07-4b00-bedf-6dfb13c8a266
3=	1	http://biodiversity.org.au/afd.taxon/05c2cc1c-0b6c-4c52-b2e8-8c240728bced
3=	1	http://biodiversity.org.au/afd.taxon/05caf060-30d9-4cdd-a4d5-0576f46d5696
3=	1	http://biodiversity.org.au/afd.taxon/05cc1c92-05bd-45ce-8b8e-4389cd93d195
3=	1	http://biodiversity.org.au/afd.taxon/05d26cc3-f3d9-4a5f-82d5-9a4891e49cc1
3=	1	http://biodiversity.org.au/afd.taxon/05d2b192-bc4f-4e5e-bba3-05ea133825df
3=	1	http://biodiversity.org.au/afd.taxon/05d5218d-81d0-418a-9017-4828221cceb2
3=	1	http://biodiversity.org.au/afd.taxon/05d705ca-4ac2-40ab-8255-cdc946fae99a
3=	1	http://biodiversity.org.au/afd.taxon/05d75ceb-6874-4f30-a20f-a2fc200240d8
3=	1	http://biodiversity.org.au/afd.taxon/05ddb05f-0dfc-4b99-b3ca-d86ceb2c35a4
3=	1	http://biodiversity.org.au/afd.taxon/05e47811-62f1-404d-94c0-da7e584915ca
3=	1	http://biodiversity.org.au/afd.taxon/05f55378-e2e3-4609-84a6-74329e9b6b28
3=	1	http://biodiversity.org.au/afd.taxon/05f70b45-98e7-41f8-b3ae-2da202828a5b
3=	1	http://biodiversity.org.au/afd.taxon/05f8be4f-7b15-4958-be3a-e0c9fc9defea
3=	1	http://biodiversity.org.au/afd.taxon/05f9ba99-bebc-489b-acd7-0cdfa3f8c857
3=	1	http://biodiversity.org.au/afd.taxon/05fe01a0-36ce-4c50-8c16-91a94215fb52
3=	1	http://biodiversity.org.au/afd.taxon/05fe49f1-a9d4-431d-ab0c-12fe4464b3af
3=	1	http://biodiversity.org.au/afd.taxon/060a9102-ac5c-450b-ba0b-c29cf0d11182
3=	1	http://biodiversity.org.au/afd.taxon/060b0590-e341-460a-917b-c880dbec36a9
3=	1	http://biodiversity.org.au/afd.taxon/060e6a43-77bc-48ec-abac-3ea53e34348a
3=	1	http://biodiversity.org.au/afd.taxon/060f013e-befe-4100-8304-59f72fa6feef
3=	1	http://biodiversity.org.au/afd.taxon/060f0b40-fe73-452a-aab5-53186092b3fe
3=	1	http://biodiversity.org.au/afd.taxon/0617b5a2-2369-439c-ada5-19585e435fa8
3=	1	http://biodiversity.org.au/afd.taxon/061cb8d3-95ab-470d-9830-169be488b7d3
3=	1	http://biodiversity.org.au/afd.taxon/061d5b8b-fa12-49e9-a550-006969d5ffd3
3=	1	http://biodiversity.org.au/afd.taxon/06210e6e-a86c-4409-91ab-fdfe63a02d38
3=	1	http://biodiversity.org.au/afd.taxon/06231ff0-c0e7-4446-be4e-3fca08040d19
3=	1	http://biodiversity.org.au/afd.taxon/0623f453-eb58-4a1f-90a1-a121a2ad8f25
3=	1	http://biodiversity.org.au/afd.taxon/06258480-758a-4130-a476-cb49f44cd977
3=	1	http://biodiversity.org.au/afd.taxon/0628f29b-493f-421a-a2b8-90893d16f689
3=	1	http://biodiversity.org.au/afd.taxon/062a1f5e-8033-4106-a73d-649ed785ebcc
3=	1	http://biodiversity.org.au/afd.taxon/062b821c-8a9f-4e46-9573-9d6924a9f93c
3=	1	http://biodiversity.org.au/afd.taxon/062f185f-95b9-48e0-90db-304cb61a7314
3=	1	http://biodiversity.org.au/afd.taxon/063096a7-ace8-49ea-ae6a-85a5753bc20d
3=	1	http://biodiversity.org.au/afd.taxon/06310dbc-b2dd-459d-a072-2829e76f73be
3=	1	http://biodiversity.org.au/afd.taxon/0632451a-96b6-4135-bd07-7929adda6a38
3=	1	http://biodiversity.org.au/afd.taxon/063869c3-6fae-467d-8312-98f29e23a467
3=	1	http://biodiversity.org.au/afd.taxon/063a22f2-791d-4cdf-9414-3e5414010b13
3=	1	http://biodiversity.org.au/afd.taxon/06433aa3-dfc6-40f5-a100-7ad5cac10c17
3=	1	http://biodiversity.org.au/afd.taxon/064491fa-1400-4798-a88f-467833e73955
3=	1	http://biodiversity.org.au/afd.taxon/0645f827-9cb5-4170-8b68-9e55015b274d
3=	1	http://biodiversity.org.au/afd.taxon/06575237-bd31-4d5e-95f4-1321e2950128
3=	1	http://biodiversity.org.au/afd.taxon/0658d643-8616-46e0-b291-1da74c952fe2
3=	1	http://biodiversity.org.au/afd.taxon/065ac8bb-5ad6-4ac0-953b-dad4e332ba58
3=	1	http://biodiversity.org.au/afd.taxon/06606578-7719-4ba9-b554-5fc02f991e55
3=	1	http://biodiversity.org.au/afd.taxon/06611717-5a29-42b2-80c7-89d3786dfdde
3=	1	http://biodiversity.org.au/afd.taxon/06623dfa-5267-4b31-9af0-0ead55440bde
