rank	count	NAME_COMPLETE
766=	14	Glycaspis (Glycaspis) deirada
766=	14	Glycaspis (Glycaspis) eucalypti
766=	14	Glycaspis (Glycaspis) grapta
766=	14	Glycaspis (Glycaspis) ignea
766=	14	Glycaspis (Glycaspis) mannifera
766=	14	Glycaspis (Glycaspis) quornensis
766=	14	Glycaspis (Glycaspis) repentina
766=	14	Glycaspis (Glycaspis) retrusa
766=	14	Glycaspis (Glycaspis) whitei
766=	14	Glycaspis (Synglycaspis) aggregata
766=	14	Glycaspis (Synglycaspis) cyanoreia
766=	14	Glycaspis (Synglycaspis) endasa
766=	14	Glycaspis (Synglycaspis) fuliginis
766=	14	Glycaspis (Synglycaspis) hirsuta
766=	14	Glycaspis (Synglycaspis) inclusa
766=	14	Glycaspis (Synglycaspis) planitecta
766=	14	Glycaspis (Synglycaspis) rupicolae
766=	14	Glycaspis (Synglycaspis) salebrosa
766=	14	Glycaspis (Synglycaspis) temenicola
766=	14	Graphidium strigosum
766=	14	Hepatocystis pteropi
766=	14	Hyalinaspis pallidinota
766=	14	Hyalinaspis semispherula
766=	14	Hyostrongylus rubidus
766=	14	Johnpearsonia egerniae
766=	14	Kladothrips schwarzi
766=	14	Kudoa whippsi
766=	14	Loofia acuta
766=	14	Melaleucococcus nodosus
766=	14	Melaleucoides systenae
766=	14	Nematodirus abnormalis
766=	14	Nematodirus filicollis
766=	14	Nesidiocoris tenuis
766=	14	Ornithoptera priamus
766=	14	Ottolenchus discrepans
766=	14	Paralaea beggaria
766=	14	Parasambonia bridgesi
766=	14	Phyllolyma fracticosta
766=	14	Phyllolyma mituliformis
766=	14	Phyllolyma rufa
766=	14	Plasmodium relictum
766=	14	Platyobria brevifoliae
766=	14	Platyobria lewisi
766=	14	Poecilometis strigatus
766=	14	Protoopalina adelaidensis
766=	14	Pseudozaphanera papyrocarpae
766=	14	Pseudozaphanera rhachisreticulata
766=	14	Pseudozaphanera splendida
766=	14	Ribautiana ulmi
766=	14	Riptortus linearis
766=	14	Rodentolepis fraterna
766=	14	Sarcocystis murinotechis
766=	14	Septemaleurodes swainei
766=	14	Setonophrys seticola
766=	14	Spondyliaspis plicatuloides
766=	14	Trichostrongylus longispicularis
766=	14	Trichostrongylus probolurus
766=	14	Trioza banksiae
766=	14	Trypanosoma lewisi
766=	14	Vasdavidius cobarensis
766=	14	Vasdavidius indicus
766=	14	Vasdavidius setiferus
766=	14	Waddycephalus porphyriacus
889=	13	Argynnis hyperbius
889=	13	Cercopithifilaria johnstoni
889=	13	Cloacina pearsoni
889=	13	Coleotichus costatus
889=	13	Hemicriconemoides brachyurus
889=	13	Mammanidula melomyos
889=	13	Perineus circumfasciatus
889=	13	Pygiopsylla zethi
889=	13	Tectocoris diophthalmus
889=	13	Terranova piscium
899=	12	Acizzia solanicola
899=	12	Acuaria petterae
899=	12	Agathia lycaenaria
899=	12	Akainothrips polysetulus
899=	12	Aleurocanthus rugosa
899=	12	Aleuroduplidens santali
899=	12	Aleuromarginatus marginiquus
899=	12	Aleuromarginatus moundi
899=	12	Amidostomum fulicae
899=	12	Amidostomum sp.
899=	12	Ancistrona vagelli
899=	12	Aphelenchoides besseyi
899=	12	Aphelenchoides subtenuis
899=	12	Aprutides martuccii
899=	12	Arocatus rusticus
899=	12	Arrhenes dschilus
899=	12	Ausejanus tasmaniae
899=	12	Austrogoniodes cristati
899=	12	Babesia bigemina
899=	12	Basiria sp.
899=	12	Beveridgiella calabyi
899=	12	Biprorulus bibax bibax
899=	12	Boleodorus sp.
899=	12	Borbo impar
899=	12	Breinlia (Johnstonema) annulipapillata
899=	12	Bursaphelenchus hunanensis
899=	12	Cathetocephalus australis
899=	12	Clavularia australiensis
899=	12	Cooperia pectinata
899=	12	Cooperia spatulata
899=	12	Crenidorsum millenium
899=	12	Crompus opacus
899=	12	Cryptosporidium fayeri
899=	12	Cryptosporidium muris
899=	12	Degeeriella rufa rufa
899=	12	Derogenes varicus
899=	12	Dromaeostrongylus bicuspis
899=	12	Dumbletoniella eucalypti
899=	12	Dumbletoniella pittospori
899=	12	Dumbletoniella rotunda
899=	12	Eimeria sharmani
899=	12	Eurymela distincta
899=	12	Eurymeloides bicincta
899=	12	Filarinema durettae
899=	12	Gagudjuia allosyncarpiae
899=	12	Gelonus tasmanicus
899=	12	Gyliauchen nahaensis
899=	12	Haemocystidium chelodinae
899=	12	Haemogregarina bigemina
899=	12	Haemogregarina breinli
899=	12	Haemoproteus nettionis
899=	12	Halipeurus diversus
899=	12	Hammondia hammondi
899=	12	Helicotylenchus multicinctus
899=	12	Hepatozoon muris
899=	12	Herpetostrongylus varani
899=	12	Hymenolepis diminuta
899=	12	Hysterolecitha heronensis
899=	12	Icerya imperatae
899=	12	Ichthyobodo necator
899=	12	Inoma kalbarri
899=	12	Jiwarli solanum
899=	12	Kladothrips augonsaxxos
899=	12	Kreisiella chrysocampa
899=	12	Kudoa amamiensis
899=	12	Kudoa kenti
899=	12	Kudoa paraquadricornis
899=	12	Lampromicra senator
899=	12	Lasiacantha aureolus
899=	12	Lasiacantha inaquosa
899=	12	Lecithaster australis
899=	12	Lepotrema clavatum
899=	12	Liorhyssus hyalinus hyalinus
899=	12	Macropodinium yalanbense
899=	12	Makairatrema musculicola
899=	12	Maxvachonia brygooi
899=	12	Maxvachonia flindersi
899=	12	Melanaphis sacchari
899=	12	Mesodina cyanophracta
899=	12	Mesodina halyzia
899=	12	Naubates harrisoni
899=	12	Orchamoplatus citri
899=	12	Oreisplanus munionga
899=	12	Orius tantillus
899=	12	Oxycarenus (Oxycarenus) arctatus
899=	12	Parnara amalia
899=	12	Pealius azaleae
899=	12	Pealius cryptus
899=	12	Polychromophilus melanipherus
899=	12	Praetaxila segecia
899=	12	Proeidosa polysema
899=	12	Profilarinema hemsleyi
899=	12	Progamotaenia thylogale
899=	12	Protoopalina tenuis
899=	12	Pseudaleuroplatus kiensis
899=	12	Pseudopachybrachius guttus
899=	12	Pseudophyllodistomum murrayense
899=	12	Pseudotobothrium dipsacum
899=	12	Pulex (Pulex) irritans
899=	12	Quadraceps sellatus
899=	12	Sabera caesina
899=	12	Schedotrioza apicobystra
899=	12	Schedotrioza cornuta
899=	12	Schedotrioza eucalypti
899=	12	Schedotrioza marginata
899=	12	Schedotrioza occidentalis
899=	12	Schedotrioza serrata
899=	12	Scirtothrips eremicus
899=	12	Scirtothrips pilbara
899=	12	Seinura linfordi
899=	12	Seinura tenuicaudata
899=	12	Spirotrichonympha flagellata
899=	12	Stephanitis rhododendri
899=	12	Taractrocera anisomorpha
899=	12	Telicota colon
899=	12	Telicota eurotas
899=	12	Tetraleurodes banksiae
899=	12	Tetraleurodes pluto
899=	12	Trapezites eliena
899=	12	Trioza eugeniae
899=	12	Triplotaenia undosa
899=	12	Trypanosoma chelodina
899=	12	Trypanosoma evansi
899=	12	Tyora congrua
899=	12	Viennotaleyrodes bicolorata
899=	12	Viennotaleyrodes incomptus
1025=	11	Appias melania
1025=	11	Cleora repetita
1025=	11	Cloacina caenis
1025=	11	Cloacina herceus
1025=	11	Cloacina macropodis
1025=	11	Cloacina robertsi
1025=	11	Echidnophaga perilis
1025=	11	Eucoleus breviductus
1025=	11	Goezia fluviatilis
1025=	11	Leptocoris mitellatus
1025=	11	Maxvachonia chabaudi
1025=	11	Microtetrameres sp.
1025=	11	Molinostrongylus heydoni
1025=	11	Pholodes sinistraria
1025=	11	Prochristianella clarkeae
1025=	11	Stilida indecora
1025=	11	Synhimantus sp.
1025=	11	Vagrans egista
1025=	11	Waddycephalus scutata
1044=	10	Achorophora divergens
1044=	10	Achorophora obliqua
1044=	10	Adiscofiorinia expansa
1044=	10	Agonoscelis rutila
1044=	10	Agriopocoris froggatti
1044=	10	Akainothrips herbae
1044=	10	Alioides tuberculata
1044=	10	Anagonia propinqua
1044=	10	Aonidia syncarpiae
1044=	10	Aonidiella inornata
1044=	10	Aphis (Aphis) glycines
1044=	10	Appias ada
1044=	10	Argynnina cyrila
1044=	10	Argynnina hobartia
1044=	10	Aspidioides comperei
1044=	10	Aspidiotus myoporii
1044=	10	Aspidiotus queenslandicus
1044=	10	Aspidiotus serrata
1044=	10	Ausejanus arvensus
1044=	10	Ausejanus mcdonaldi
1044=	10	Austrolopa brunensis
1044=	10	Bemisia subdecipiens
1044=	10	Breinlia (Breinlia) robertsi
1044=	10	Cethosia penthesilea
1044=	10	Charaxes latona
1044=	10	Chelanthura ajuga
1044=	10	Chlenias stenosticha
1044=	10	Clavaspis subcuticularis
1044=	10	Cletus bipunctatus
1044=	10	Cloacina communis
1044=	10	Coccomytilus acaciae
1044=	10	Coccomytilus hymenantherae
1044=	10	Copromonas subtilis
1044=	10	Danaus affinis
1044=	10	Danaus genutia
1044=	10	Delias aruna
1044=	10	Delias ennia
1044=	10	Dichelyne (Cucullanellus) sheardi
1044=	10	Dichosoma convexa
1044=	10	Diclidophlebia dahli
1044=	10	Dipylidium caninum
1044=	10	Docophoroides simplex
1044=	10	Duplachionaspis agonis
1044=	10	Duplachionaspis candida
1044=	10	Duplaspidiotus magnus
1044=	10	Duplaspidiotus spinosus
1044=	10	Dysaphis (Dysaphis) lappae
1044=	10	Eimeria hestermani
1044=	10	Eimeria petrogale
1044=	10	Eimeria prionotemni
1044=	10	Eimeria toganmainensis
1044=	10	Elasmolomus pallens
1044=	10	Elenia australis
1044=	10	Elodina perdita
1044=	10	Elodina queenslandica
1044=	10	Elodina walkeri
1044=	10	Elymnias agondas
1044=	10	Euploea darchia
1044=	10	Euploea tulliolus
1044=	10	Filenchus sp.
1044=	10	Geitoneura minyas
1044=	10	Genaparlatoria pseudaspidiotus
1044=	10	Gymnaspis acaciae
1044=	10	Haemogregarina varanicola
1044=	10	Hemicycliophora charlestoni
1044=	10	Hepatoxylon trichiuri
1044=	10	Heteronympha cordace
1044=	10	Heteronympha solandri
1044=	10	Hypocysta adiante
1044=	10	Kirkaldyella pilosa
1044=	10	Labiostrongylus (Labiosimplex) australis
1044=	10	Labiostrongylus (Labiosimplex) bancrofti
1044=	10	Labiostrongylus (Labiostrongylus) labiostrongylus
1044=	10	Leiperia australiensis
1044=	10	Lepidosaphes cassiniae
1044=	10	Lepidosaphes chitonosa
1044=	10	Lepidosaphes cortrioides
1044=	10	Lepidosaphes eucalypti
1044=	10	Lepidosaphes gloverii
1044=	10	Lepidosaphes grisea
1044=	10	Lepidosaphes macella
1044=	10	Lepidosaphes mulgae
1044=	10	Lepidosaphes ulmi
1044=	10	Leptopsylla (Leptopsylla) segnis
1044=	10	Lindingaspis neorossi
1044=	10	Lindingaspis victoriae
1044=	10	Liphyra brassolis
1044=	10	Liphyra brassolis major
1044=	10	Macropsylla hercules
1044=	10	Maskellanna beyeriae
1044=	10	Melaleucoides pileanthicola
1044=	10	Metandaspis recurvata
1044=	10	Mimeraspis cuspiloba
1044=	10	Mimeraspis rotunda
1044=	10	Monaonidiella nivea
1044=	10	Myrtlemiris tesselatus
1044=	10	Myrtophila curvata
1044=	10	Neosignoretia immaculata
1044=	10	Neospora caninum
1044=	10	Nephotettix malayanus
1044=	10	Nephotettix nigropictus
1044=	10	Nesoxenica leprea
1044=	10	Nosopsyllus (Nosopsyllus) fasciatus
1044=	10	Oreixenica latialis
1044=	10	Pachycolpura manca
1044=	10	Parapsyllus australiacus
1044=	10	Parathelandros spp.
1044=	10	Parlatoria crotonis
1044=	10	Paromius gracilis
1044=	10	Phenacaspis grandilobis
1044=	10	Poliaspis casuarinae
1044=	10	Poliaspis syringae
1044=	10	Porogymnaspis angulata
1044=	10	Porogymnaspis rufa
1044=	10	Potorolepis peramelidarum
1044=	10	Protoopalina queenslandensis
1044=	10	Pseudaonidia cingulata
1044=	10	Pseudaonidia dimidiata
1044=	10	Pseudaonidia dryandrae
1044=	10	Pseudaulacaspis brimblecombei
1044=	10	Pseudaulacaspis nitida
1044=	10	Pseudotargionia crenulata
1044=	10	Raillietiella scincoides
1044=	10	Remotaspidiotus bossieae
1044=	10	Remotaspidiotus cassiniae
1044=	10	Remotaspidiotus coralinus
1044=	10	Remotaspidiotus reconditus
1044=	10	Rhopalosiphum padi
1044=	10	Sebekia johnstoni
1044=	10	Sebekia multiannulata
1044=	10	Setonophrys lingulata
1044=	10	Synaleurodicus hakeae
1044=	10	Taenia taeniaeformis
1044=	10	Thelohania duorara
1044=	10	Tisiphone helena
1044=	10	Triaspidis fulleri
1044=	10	Trichodina australis
1044=	10	Vanessa cardui
1044=	10	Ypthima arctous
1044=	10	Zelleriella antilliensis
1184=	9	Acanthobothrium clarkeae
1184=	9	Acanthoparyphium charadrii
1184=	9	Acrodipsas aurata
1184=	9	Aglenchus agricola
1184=	9	Anisynta sphenosema
1184=	9	Antipodia atralba
1184=	9	Arhopala wildei
1184=	9	Austroholorchis sprenti
1184=	9	Bivesiculoides atherinae
1184=	9	Boopia uncinata
1184=	9	Bothriocephalus acheilognathi
1184=	9	Breinlia (Breinlia) spelaea
1184=	9	Candalides delospila
1184=	9	Candalides geminus
1184=	9	Candalides margarita gilberti
1184=	9	Coelocephalapion pigrae
1184=	9	Coridromius chinensis
1184=	9	Croitana arenaria
1184=	9	Croitana croites
1184=	9	Derogenes pharyngicola
1184=	9	Deudorix epirus
1184=	9	Deudorix smilis
1184=	9	Devescovina lemniscata
1184=	9	Dinurus longisinus
1184=	9	Dipterophagus daci
1184=	9	Dispar compacta
1184=	9	Docophoroides harrisoni
1184=	9	Dollfusiella martini
1184=	9	Echinophilopterus angustoclypeatus
1184=	9	Ectenurus lepidocybii
1184=	9	Eurema alitha
1184=	9	Eurema herla
1184=	9	Eurema laeta
1184=	9	Everes lacturnus
1184=	9	Fergusobia magna
1184=	9	Foaina delicata
1184=	9	Frankliniella lantanae
1184=	9	Gibsonivermis berryi
1184=	9	Glomericirrus amadai
1184=	9	Halipeurus pricei
1184=	9	Hecalus porrectus
1184=	9	Helopeltis (Helopeltis) pernicalis
1184=	9	Herimosa albovenata
1184=	9	Hesperilla crypsargyra
1184=	9	Hesperilla sexguttata
1184=	9	Hyperdevescovina mitrata
1184=	9	Hypererythrops spinifera
1184=	9	Hypochrysops epicurus
1184=	9	Hypochrysops hippuris
1184=	9	Hypochrysops piceatus
1184=	9	Hypochrysops polycletus
1184=	9	Hyposidra incomptaria
1184=	9	Hysterolecithoides frontilatus
1184=	9	Ionolyce helicon hyllus
1184=	9	Jalmenus inous bronwynae
1184=	9	Jamides cyta
1184=	9	Kudoa ciliatae
1184=	9	Kudoa hemiscylli
1184=	9	Laemobothrion (Laemobothrion) maximum
1184=	9	Lasiacantha luritja
1184=	9	Lecithophyllum anteroporum
1184=	9	Libythea geoffroy
1184=	9	Lipeurus caponis
1184=	9	Lyctocoris campestris
1184=	9	Macropodinium ennuensis
1184=	9	Macrotrichomonas pulchra
1184=	9	Menacanthus eurysternus
1184=	9	Microhadjelia spiralis
1184=	9	Microtetrameres meliphagidae
1184=	9	Myxidium sphaericum
1184=	9	Nacaduba cyanea
1184=	9	Neodidymozoon macrostoma
1184=	9	Neometadidymozoon tuberosum
1184=	9	Neopsittaconirmus borgiolii
1184=	9	Nesolycaena medicea
1184=	9	Ogyris idmo
1184=	9	Ogyris subterrestris
1184=	9	Parahemiurus merus
1184=	9	Paralucia spinifera
1184=	9	Parathelandros mastigurus
1184=	9	Philiris sappheira
1184=	9	Porrocaecum sp.
1184=	9	Pristhesancus plagipennis
1184=	9	Procamallanus (Procamallanus) murrayensis
1184=	9	Pseudalmenus chlorinda conara
1184=	9	Pygiopsylla phiola
1184=	9	Saemundssonia (Saemundssonia) lari
1184=	9	Scirtothrips aurantii
1184=	9	Scirtothrips kirrhos
1184=	9	Signeta flammeata
1184=	9	Strigiphilus vapidus
1184=	9	Taeniothrips eucharii
1184=	9	Tetracerasta blepta
1184=	9	Thaumastocoris hackeri
1184=	9	Theclinesthes hesperia
1184=	9	Trapezites argenteoornatus
1184=	9	Trapezites heteromaculata
1184=	9	Trapezites petalia
1184=	9	Trapezites praxedes
1184=	9	Trapezites sciron
1284=	8	Agapophyta bipunctata
1284=	8	Aitkenia exocarpos
1284=	8	Akainothrips dubitalis
1284=	8	Akainothrips tosofagi
1284=	8	Amblypelta brevicornis
1284=	8	Amorbus robustus
1284=	8	Anatoecus icterodes icterodes
1284=	8	Anisakis diomedeae
1284=	8	Anisakis similis
1284=	8	Anoplognathus punctulatus punctulatus
1284=	8	Anthrenocerus occidentalis
1284=	8	Antorchis pomacanthi
1284=	8	Aphis (Aphis) hederae
1284=	8	Astraeus (Depollus) aberrans
1284=	8	Ausejanus femoralis
1284=	8	Ausejanus tiramisu
1284=	8	Australotaenia hylae
1284=	8	Babesia bovis
1284=	8	Baclozygum depressum
1284=	8	Basiria tumida
1284=	8	Batracomorphus angustatus
1284=	8	Bertiella trichosuri
1284=	8	Besnoitia wallacei
1284=	8	Breinlia (Breinlia) mundayi
1284=	8	Cadenatella isuzumi
1284=	8	Camallanus marinus
1284=	8	Capillaria jaenschi
1284=	8	Casuarinicola mucronalatus
1284=	8	Casuarinicola nigrimaculatus
1284=	8	Chinoneides tasmaniensis
1284=	8	Chlenias gonosema
1284=	8	Cinara (Cupressobium) tujafilina
1284=	8	Coloceras piageti
1284=	8	Cornutipo tricornis
1284=	8	Coslenchus costatus
1284=	8	Crespithrips enigmaticus
1284=	8	Cryptosporidium macropodum
1284=	8	Ctenisophus morosus
1284=	8	Cuspicona obesula
1284=	8	Cypericoccus multipora
1284=	8	Deinelenchus australensis
1284=	8	Dictyotus caenosus
1284=	8	Discocriconemella sp.
1284=	8	Duadicus pallidus
1284=	8	Eimeria canis
1284=	8	Eimeria wilcanniensis
1284=	8	Encephalitozoon hellem
1284=	8	Eriosoma lanigerum
1284=	8	Euander lacertosus
1284=	8	Eucoleus pseudoplumosus
1284=	8	Eumargarodes laingi
1284=	8	Everardia picta
1284=	8	Filenchus polyhypnus
1284=	8	Haemogregarina bancrofti
1284=	8	Haemogregarina denisoniae
1284=	8	Haemogregarina pythonis
1284=	8	Haemogregarina shattocki
1284=	8	Haemoproteus columbae
1284=	8	Haemoproteus mackerrasi
1284=	8	Harpagophylus verticordii
1284=	8	Helicotylenchus erythrinae
1284=	8	Hemicriconemoides coronatus
1284=	8	Hemicycliophora eucalypti
1284=	8	Histomonas meleagridis
1284=	8	Hyadaphis foeniculi
1284=	8	Hyperomyzus (Hyperomyzus) carduellinus
1284=	8	Hyperomyzus (Hyperomyzus) lactucae
1284=	8	Icerya australis
1284=	8	Inoma breviseta
1284=	8	Inoma stysi
1284=	8	Kladothrips sterni
1284=	8	Kudoa lethrini
1284=	8	Labiostrongylus (Labiosimplex) communis
1284=	8	Lagenophrys willisi
1284=	8	Lepionysius grossi
1284=	8	Leucocytozoon artamidis
1284=	8	Levinseniella howensis
1284=	8	Levinseniella monodactyla
1284=	8	Lyramorpha (Lyramorpha) rosea rosea
1284=	8	Maritrema eroliae
1284=	8	Mcateella interioris
1284=	8	Megymenum spinosum
1284=	8	Melaleucoides leuropomae
1284=	8	Melanacanthus margineguttatus
1284=	8	Melanaphis bambusae
1284=	8	Melanerythrus mactans
1284=	8	Microphallus pearsoni
1284=	8	Molinostrongylus dollfusi
1284=	8	Montandoniola confusa
1284=	8	Musgraveia sulciventris
1284=	8	Myrtlemiris newmanensis
1284=	8	Myrtlemiris rubrocuneatus
1284=	8	Naubates fuliginosus
1284=	8	Naubates pterodromi
1284=	8	Neodidymozooides microstoma
1284=	8	Neotoxoptera oliveri
1284=	8	Notocrypta waigensis
1284=	8	Nyctotherus cordiformis
1284=	8	Ocirrhoe dallasi
1284=	8	Ocybadistes hypomeloma
1284=	8	Oechalia schellenbergii
1284=	8	Oncopeltus (Oncopeltus) sordidus
1284=	8	Ontiscus obscurus
1284=	8	Oochoristica piankai
1284=	8	Paradiscogaster machidai
1284=	8	Paradiscogaster macrostomus
1284=	8	Paradiscogaster ostracii
1284=	8	Paralinstowia semoni
1284=	8	Parapsyllus magellanicus
1284=	8	Parapsyllus taylori
1284=	8	Parasambonia minor
1284=	8	Paratylenchus (Gracilacus) peperpotti
1284=	8	Parnara bada
1284=	8	Piezodorus oceanicus
1284=	8	Plasmodium biziurae
1284=	8	Plasmodium mackerrasae
1284=	8	Plinthisus (Nanoplinthisus) bassianus
1284=	8	Polyozus australianus
1284=	8	Potorolepis aklei
1284=	8	Protyora sterculiae
1284=	8	Pseudoregma panicola
1284=	8	Ptilotolepis meliphagidarum
1284=	8	Raillietiella orientalis
1284=	8	Rodwayia ovata
1284=	8	Sarcocystis mucosa
1284=	8	Sarcocystis muris
1284=	8	Sarcocystis singaporensis
1284=	8	Sarcocystis tenella
1284=	8	Saturnius segmentatus
1284=	8	Smynthurodes betae
1284=	8	Sphallomorpha flavicollis
1284=	8	Stephanitis queenslandensis
1284=	8	Streptocara crassicauda
1284=	8	Streptocara sp.
1284=	8	Suniana lascivia
1284=	8	Sutarostrongylus johnsoni
1284=	8	Sutarostrongylus kirkpatricki
1284=	8	Taenia pisiformis
1284=	8	Taenia serialis
1284=	8	Taslopa montana
1284=	8	Telicota mesoptis
1284=	8	Theileria mutans
1284=	8	Tiracerus curvicornis
1284=	8	Trichomastix batrachorum
1284=	8	Trichomonas gallinae
1284=	8	Trigonocryptus conus
1284=	8	Triplotaenia fimbriata
1284=	8	Triplotaenia mirabilis
1284=	8	Tylocryptus egenus
1284=	8	Tyora ornata
1284=	8	Unisaccoides vitellosus
1284=	8	Uropsylla tasmanica
1284=	8	Vavraia parastacida
1284=	8	Wanaristrongylus pogonae
1284=	8	Xiphoidellus aureus
1284=	8	Xiphoidellus dumosus
1284=	8	Zelleriella binucleata
1284=	8	Zelleriella devincki
1442=	7	Acizzia acaciae
1442=	7	Acizzia acaciaependulae
1442=	7	Acizzia acaciaepycnanthae
1442=	7	Acizzia amyemae
1442=	7	Acizzia candida
1442=	7	Acizzia capparis
1442=	7	Acizzia dodonaeae
1442=	7	Acizzia gracilis
1442=	7	Acizzia keithi
1442=	7	Acizzia loranthacae
1442=	7	Acizzia pendulae
1442=	7	Acizzia schizoneuroides
1442=	7	Acizzia veski
1442=	7	Agelaeopsylla dividua
1442=	7	Agelaeopsylla insolita
1442=	7	Agelaeopsylla papuanae
1442=	7	Amidostomum biziurae
1442=	7	Amidostomum cygni
1442=	7	Anagonia rufifacies
1442=	7	Anaticola crassicornis crassicornis
1442=	7	Anatrichosoma haycocki
1442=	7	Anaxilaus vesiculosus
1442=	7	Anguina sp.
1442=	7	Anoeconeossa aquilonia
1442=	7	Anoeconeossa kalgoorliensis
1442=	7	Anoeconeossa miniatae
1442=	7	Anoeconeossa tetragonae
1442=	7	Anomalopsylla sp. n
1442=	7	Araucaricoccus queenslandicus
1442=	7	Ascaridia columbae
1442=	7	Ascaridia sp.
1442=	7	Austromenopon atrofulvum
1442=	7	Austromenopon stammeri
1442=	7	Austrostrongylus aggregatus
1442=	7	Austrostrongylus bancrofti
1442=	7	Austrostrongylus notoryctis
1442=	7	Bibikovana rainbowi rainbowi
1442=	7	Bivesicula claviformis
1442=	7	Blastopsylla multisetulae
1442=	7	Blastopsylla nigricollaris
1442=	7	Blepharocosta baxtericola
1442=	7	Blepharocosta marginaticola
1442=	7	Boreioglycaspis abudicola
1442=	7	Boreioglycaspis denigrata
1442=	7	Boreioglycaspis devicola
1442=	7	Boreioglycaspis melaleucae
1442=	7	Boreioglycaspis muminae
1442=	7	Boreioglycaspis paludis
1442=	7	Brinckitia sp.
