rank	count	URI
8847=	4	http://biodiversity.org.au/afd.name/456798
8847=	4	http://biodiversity.org.au/afd.name/456845
8847=	4	http://biodiversity.org.au/afd.name/456876
8847=	4	http://biodiversity.org.au/afd.name/456879
8847=	4	http://biodiversity.org.au/afd.name/456895
8847=	4	http://biodiversity.org.au/afd.name/456979
8847=	4	http://biodiversity.org.au/afd.name/456984
8847=	4	http://biodiversity.org.au/afd.name/457007
8847=	4	http://biodiversity.org.au/afd.name/457008
8847=	4	http://biodiversity.org.au/afd.name/457009
8847=	4	http://biodiversity.org.au/afd.name/457010
8847=	4	http://biodiversity.org.au/afd.name/457011
8847=	4	http://biodiversity.org.au/afd.name/457012
8847=	4	http://biodiversity.org.au/afd.name/457017
8847=	4	http://biodiversity.org.au/afd.name/457042
8847=	4	http://biodiversity.org.au/afd.name/457098
8847=	4	http://biodiversity.org.au/afd.name/457124
8847=	4	http://biodiversity.org.au/afd.name/457192
8847=	4	http://biodiversity.org.au/afd.name/457216
8847=	4	http://biodiversity.org.au/afd.name/457219
8847=	4	http://biodiversity.org.au/afd.name/457220
8847=	4	http://biodiversity.org.au/afd.name/457307
8847=	4	http://biodiversity.org.au/afd.name/457347
8847=	4	http://biodiversity.org.au/afd.name/457392
8847=	4	http://biodiversity.org.au/afd.name/457393
8847=	4	http://biodiversity.org.au/afd.name/457394
8847=	4	http://biodiversity.org.au/afd.name/457425
8847=	4	http://biodiversity.org.au/afd.name/457426
8847=	4	http://biodiversity.org.au/afd.name/457427
8847=	4	http://biodiversity.org.au/afd.name/457428
8847=	4	http://biodiversity.org.au/afd.name/457434
8847=	4	http://biodiversity.org.au/afd.name/457459
8847=	4	http://biodiversity.org.au/afd.name/457460
8847=	4	http://biodiversity.org.au/afd.name/457474
8847=	4	http://biodiversity.org.au/afd.name/457477
8847=	4	http://biodiversity.org.au/afd.name/457478
8847=	4	http://biodiversity.org.au/afd.name/457495
8847=	4	http://biodiversity.org.au/afd.name/457564
8847=	4	http://biodiversity.org.au/afd.name/457578
8847=	4	http://biodiversity.org.au/afd.name/457579
8847=	4	http://biodiversity.org.au/afd.name/457611
8847=	4	http://biodiversity.org.au/afd.name/457660
8847=	4	http://biodiversity.org.au/afd.name/457661
8847=	4	http://biodiversity.org.au/afd.name/457662
8847=	4	http://biodiversity.org.au/afd.name/457663
8847=	4	http://biodiversity.org.au/afd.name/457710
8847=	4	http://biodiversity.org.au/afd.name/457719
8847=	4	http://biodiversity.org.au/afd.name/457720
8847=	4	http://biodiversity.org.au/afd.name/457767
8847=	4	http://biodiversity.org.au/afd.name/457772
8847=	4	http://biodiversity.org.au/afd.name/457775
8847=	4	http://biodiversity.org.au/afd.name/457786
8847=	4	http://biodiversity.org.au/afd.name/457810
8847=	4	http://biodiversity.org.au/afd.name/457811
8847=	4	http://biodiversity.org.au/afd.name/457894
8847=	4	http://biodiversity.org.au/afd.name/457958
8847=	4	http://biodiversity.org.au/afd.name/457959
8847=	4	http://biodiversity.org.au/afd.name/458016
8847=	4	http://biodiversity.org.au/afd.name/458019
8847=	4	http://biodiversity.org.au/afd.name/458020
8847=	4	http://biodiversity.org.au/afd.name/458034
8847=	4	http://biodiversity.org.au/afd.name/458094
8847=	4	http://biodiversity.org.au/afd.name/458237
8847=	4	http://biodiversity.org.au/afd.name/458238
8847=	4	http://biodiversity.org.au/afd.name/458263
8847=	4	http://biodiversity.org.au/afd.name/458333
8847=	4	http://biodiversity.org.au/afd.name/458377
8847=	4	http://biodiversity.org.au/afd.name/458574
8847=	4	http://biodiversity.org.au/afd.name/458613
8847=	4	http://biodiversity.org.au/afd.name/458650
8847=	4	http://biodiversity.org.au/afd.name/458651
8847=	4	http://biodiversity.org.au/afd.name/458652
8847=	4	http://biodiversity.org.au/afd.name/458686
8847=	4	http://biodiversity.org.au/afd.name/458688
8847=	4	http://biodiversity.org.au/afd.name/458690
8847=	4	http://biodiversity.org.au/afd.name/458691
8847=	4	http://biodiversity.org.au/afd.name/458761
8847=	4	http://biodiversity.org.au/afd.name/458790
8847=	4	http://biodiversity.org.au/afd.name/458805
8847=	4	http://biodiversity.org.au/afd.name/458806
8847=	4	http://biodiversity.org.au/afd.name/458807
8847=	4	http://biodiversity.org.au/afd.name/458808
8847=	4	http://biodiversity.org.au/afd.name/458809
8847=	4	http://biodiversity.org.au/afd.name/458810
8847=	4	http://biodiversity.org.au/afd.name/458828
8847=	4	http://biodiversity.org.au/afd.name/458897
8847=	4	http://biodiversity.org.au/afd.name/458915
8847=	4	http://biodiversity.org.au/afd.name/458919
8847=	4	http://biodiversity.org.au/afd.name/459002
8847=	4	http://biodiversity.org.au/afd.name/459004
8847=	4	http://biodiversity.org.au/afd.name/459078
8847=	4	http://biodiversity.org.au/afd.name/459096
8847=	4	http://biodiversity.org.au/afd.name/459173
8847=	4	http://biodiversity.org.au/afd.name/459175
8847=	4	http://biodiversity.org.au/afd.name/459208
8847=	4	http://biodiversity.org.au/afd.name/459212
8847=	4	http://biodiversity.org.au/afd.name/459213
8847=	4	http://biodiversity.org.au/afd.name/459290
8847=	4	http://biodiversity.org.au/afd.name/459308
8847=	4	http://biodiversity.org.au/afd.name/459309
8847=	4	http://biodiversity.org.au/afd.name/459310
8847=	4	http://biodiversity.org.au/afd.name/459325
8847=	4	http://biodiversity.org.au/afd.name/459353
8847=	4	http://biodiversity.org.au/afd.name/459357
8847=	4	http://biodiversity.org.au/afd.name/459372
8847=	4	http://biodiversity.org.au/afd.name/459443
8847=	4	http://biodiversity.org.au/afd.name/459450
8847=	4	http://biodiversity.org.au/afd.name/459451
8847=	4	http://biodiversity.org.au/afd.name/459452
8847=	4	http://biodiversity.org.au/afd.name/459453
8847=	4	http://biodiversity.org.au/afd.name/459454
8847=	4	http://biodiversity.org.au/afd.name/459524
8847=	4	http://biodiversity.org.au/afd.name/459528
8847=	4	http://biodiversity.org.au/afd.name/459575
8847=	4	http://biodiversity.org.au/afd.name/459658
8847=	4	http://biodiversity.org.au/afd.name/459674
8847=	4	http://biodiversity.org.au/afd.name/459675
8847=	4	http://biodiversity.org.au/afd.name/459676
8847=	4	http://biodiversity.org.au/afd.name/459705
8847=	4	http://biodiversity.org.au/afd.name/459717
8847=	4	http://biodiversity.org.au/afd.name/459731
8847=	4	http://biodiversity.org.au/afd.name/459857
8847=	4	http://biodiversity.org.au/afd.name/460046
8847=	4	http://biodiversity.org.au/afd.name/460092
8847=	4	http://biodiversity.org.au/afd.name/460097
8847=	4	http://biodiversity.org.au/afd.name/460106
8847=	4	http://biodiversity.org.au/afd.name/460119
8847=	4	http://biodiversity.org.au/afd.name/460149
8847=	4	http://biodiversity.org.au/afd.name/460207
8847=	4	http://biodiversity.org.au/afd.name/460214
8847=	4	http://biodiversity.org.au/afd.name/460215
8847=	4	http://biodiversity.org.au/afd.name/460216
8847=	4	http://biodiversity.org.au/afd.name/460217
8847=	4	http://biodiversity.org.au/afd.name/460261
8847=	4	http://biodiversity.org.au/afd.name/460262
8847=	4	http://biodiversity.org.au/afd.name/460272
8847=	4	http://biodiversity.org.au/afd.name/460306
8847=	4	http://biodiversity.org.au/afd.name/460307
8847=	4	http://biodiversity.org.au/afd.name/460343
8847=	4	http://biodiversity.org.au/afd.name/460422
8847=	4	http://biodiversity.org.au/afd.name/460434
8847=	4	http://biodiversity.org.au/afd.name/460464
8847=	4	http://biodiversity.org.au/afd.name/460491
8847=	4	http://biodiversity.org.au/afd.name/460515
8847=	4	http://biodiversity.org.au/afd.name/460527
8847=	4	http://biodiversity.org.au/afd.name/460570
8847=	4	http://biodiversity.org.au/afd.name/460588
8847=	4	http://biodiversity.org.au/afd.name/460618
8847=	4	http://biodiversity.org.au/afd.name/460621
8847=	4	http://biodiversity.org.au/afd.name/460743
8847=	4	http://biodiversity.org.au/afd.name/460786
8847=	4	http://biodiversity.org.au/afd.name/460824
8847=	4	http://biodiversity.org.au/afd.name/460852
8847=	4	http://biodiversity.org.au/afd.name/460920
8847=	4	http://biodiversity.org.au/afd.name/460942
8847=	4	http://biodiversity.org.au/afd.name/460943
8847=	4	http://biodiversity.org.au/afd.name/460946
8847=	4	http://biodiversity.org.au/afd.name/460951
8847=	4	http://biodiversity.org.au/afd.name/461001
8847=	4	http://biodiversity.org.au/afd.name/461022
8847=	4	http://biodiversity.org.au/afd.name/461045
8847=	4	http://biodiversity.org.au/afd.name/461063
8847=	4	http://biodiversity.org.au/afd.name/461073
8847=	4	http://biodiversity.org.au/afd.name/461081
8847=	4	http://biodiversity.org.au/afd.name/461096
8847=	4	http://biodiversity.org.au/afd.name/461119
8847=	4	http://biodiversity.org.au/afd.name/461137
8847=	4	http://biodiversity.org.au/afd.name/461166
8847=	4	http://biodiversity.org.au/afd.name/461178
8847=	4	http://biodiversity.org.au/afd.name/461179
8847=	4	http://biodiversity.org.au/afd.name/461180
8847=	4	http://biodiversity.org.au/afd.name/461181
8847=	4	http://biodiversity.org.au/afd.name/461214
8847=	4	http://biodiversity.org.au/afd.name/461235
8847=	4	http://biodiversity.org.au/afd.name/461236
8847=	4	http://biodiversity.org.au/afd.name/461237
8847=	4	http://biodiversity.org.au/afd.name/461238
8847=	4	http://biodiversity.org.au/afd.name/461252
8847=	4	http://biodiversity.org.au/afd.name/461280
8847=	4	http://biodiversity.org.au/afd.name/461316
8847=	4	http://biodiversity.org.au/afd.name/461353
8847=	4	http://biodiversity.org.au/afd.name/461421
8847=	4	http://biodiversity.org.au/afd.name/461534
8847=	4	http://biodiversity.org.au/afd.name/461536
8847=	4	http://biodiversity.org.au/afd.name/461659
8847=	4	http://biodiversity.org.au/afd.name/461713
8847=	4	http://biodiversity.org.au/afd.name/461732
8847=	4	http://biodiversity.org.au/afd.name/461764
8847=	4	http://biodiversity.org.au/afd.name/461765
8847=	4	http://biodiversity.org.au/afd.name/461793
8847=	4	http://biodiversity.org.au/afd.name/461829
8847=	4	http://biodiversity.org.au/afd.name/461842
8847=	4	http://biodiversity.org.au/afd.name/461844
8847=	4	http://biodiversity.org.au/afd.name/461880
8847=	4	http://biodiversity.org.au/afd.name/461890
8847=	4	http://biodiversity.org.au/afd.name/461967
8847=	4	http://biodiversity.org.au/afd.name/461968
8847=	4	http://biodiversity.org.au/afd.name/462000
8847=	4	http://biodiversity.org.au/afd.name/462001
8847=	4	http://biodiversity.org.au/afd.name/462002
8847=	4	http://biodiversity.org.au/afd.name/462127
8847=	4	http://biodiversity.org.au/afd.name/462156
8847=	4	http://biodiversity.org.au/afd.name/462157
8847=	4	http://biodiversity.org.au/afd.name/462158
8847=	4	http://biodiversity.org.au/afd.name/462159
8847=	4	http://biodiversity.org.au/afd.name/462162
8847=	4	http://biodiversity.org.au/afd.name/462168
8847=	4	http://biodiversity.org.au/afd.name/462183
8847=	4	http://biodiversity.org.au/afd.name/462185
8847=	4	http://biodiversity.org.au/afd.name/462219
8847=	4	http://biodiversity.org.au/afd.name/462271
8847=	4	http://biodiversity.org.au/afd.name/462272
8847=	4	http://biodiversity.org.au/afd.name/462286
8847=	4	http://biodiversity.org.au/afd.name/462371
8847=	4	http://biodiversity.org.au/afd.name/462453
8847=	4	http://biodiversity.org.au/afd.name/462454
8847=	4	http://biodiversity.org.au/afd.name/462621
8847=	4	http://biodiversity.org.au/afd.name/462622
8847=	4	http://biodiversity.org.au/afd.name/462738
8847=	4	http://biodiversity.org.au/afd.name/462756
8847=	4	http://biodiversity.org.au/afd.name/462772
8847=	4	http://biodiversity.org.au/afd.name/462774
8847=	4	http://biodiversity.org.au/afd.name/462780
8847=	4	http://biodiversity.org.au/afd.name/462799
8847=	4	http://biodiversity.org.au/afd.name/462830
8847=	4	http://biodiversity.org.au/afd.name/462831
8847=	4	http://biodiversity.org.au/afd.name/462878
8847=	4	http://biodiversity.org.au/afd.name/462883
8847=	4	http://biodiversity.org.au/afd.name/462960
8847=	4	http://biodiversity.org.au/afd.name/463008
8847=	4	http://biodiversity.org.au/afd.name/463035
8847=	4	http://biodiversity.org.au/afd.name/463036
8847=	4	http://biodiversity.org.au/afd.name/463052
8847=	4	http://biodiversity.org.au/afd.name/463097
8847=	4	http://biodiversity.org.au/afd.name/463098
8847=	4	http://biodiversity.org.au/afd.name/463100
8847=	4	http://biodiversity.org.au/afd.name/463122
8847=	4	http://biodiversity.org.au/afd.name/463167
8847=	4	http://biodiversity.org.au/afd.name/463168
8847=	4	http://biodiversity.org.au/afd.name/463169
8847=	4	http://biodiversity.org.au/afd.name/463178
8847=	4	http://biodiversity.org.au/afd.name/463219
8847=	4	http://biodiversity.org.au/afd.name/463227
8847=	4	http://biodiversity.org.au/afd.name/463275
8847=	4	http://biodiversity.org.au/afd.name/463298
8847=	4	http://biodiversity.org.au/afd.name/463344
8847=	4	http://biodiversity.org.au/afd.name/463345
8847=	4	http://biodiversity.org.au/afd.name/463354
8847=	4	http://biodiversity.org.au/afd.name/463355
8847=	4	http://biodiversity.org.au/afd.name/463410
8847=	4	http://biodiversity.org.au/afd.name/463485
8847=	4	http://biodiversity.org.au/afd.name/463495
8847=	4	http://biodiversity.org.au/afd.name/463528
8847=	4	http://biodiversity.org.au/afd.name/463530
8847=	4	http://biodiversity.org.au/afd.name/463531
8847=	4	http://biodiversity.org.au/afd.name/463532
8847=	4	http://biodiversity.org.au/afd.name/463544
8847=	4	http://biodiversity.org.au/afd.name/463562
8847=	4	http://biodiversity.org.au/afd.name/463569
8847=	4	http://biodiversity.org.au/afd.name/463570
8847=	4	http://biodiversity.org.au/afd.name/463571
8847=	4	http://biodiversity.org.au/afd.name/463603
8847=	4	http://biodiversity.org.au/afd.name/463672
8847=	4	http://biodiversity.org.au/afd.name/463690
8847=	4	http://biodiversity.org.au/afd.name/463691
8847=	4	http://biodiversity.org.au/afd.name/463693
8847=	4	http://biodiversity.org.au/afd.name/463699
8847=	4	http://biodiversity.org.au/afd.name/463711
8847=	4	http://biodiversity.org.au/afd.name/463718
8847=	4	http://biodiversity.org.au/afd.name/463720
8847=	4	http://biodiversity.org.au/afd.name/463751
8847=	4	http://biodiversity.org.au/afd.name/463786
8847=	4	http://biodiversity.org.au/afd.name/463787
8847=	4	http://biodiversity.org.au/afd.name/463797
8847=	4	http://biodiversity.org.au/afd.name/463817
8847=	4	http://biodiversity.org.au/afd.name/463820
8847=	4	http://biodiversity.org.au/afd.name/463867
8847=	4	http://biodiversity.org.au/afd.name/463927
8847=	4	http://biodiversity.org.au/afd.name/463938
8847=	4	http://biodiversity.org.au/afd.name/463952
8847=	4	http://biodiversity.org.au/afd.name/463973
8847=	4	http://biodiversity.org.au/afd.name/464067
8847=	4	http://biodiversity.org.au/afd.name/464187
8847=	4	http://biodiversity.org.au/afd.name/464228
8847=	4	http://biodiversity.org.au/afd.name/464266
8847=	4	http://biodiversity.org.au/afd.name/464315
8847=	4	http://biodiversity.org.au/afd.name/464334
8847=	4	http://biodiversity.org.au/afd.name/464360
8847=	4	http://biodiversity.org.au/afd.name/464384
8847=	4	http://biodiversity.org.au/afd.name/464418
8847=	4	http://biodiversity.org.au/afd.name/464419
8847=	4	http://biodiversity.org.au/afd.name/464422
8847=	4	http://biodiversity.org.au/afd.name/464423
8847=	4	http://biodiversity.org.au/afd.name/464424
8847=	4	http://biodiversity.org.au/afd.name/464504
8847=	4	http://biodiversity.org.au/afd.name/464556
8847=	4	http://biodiversity.org.au/afd.name/464679
8847=	4	http://biodiversity.org.au/afd.name/464692
8847=	4	http://biodiversity.org.au/afd.name/464747
8847=	4	http://biodiversity.org.au/afd.name/464771
8847=	4	http://biodiversity.org.au/afd.name/464790
8847=	4	http://biodiversity.org.au/afd.name/464793
8847=	4	http://biodiversity.org.au/afd.name/464834
8847=	4	http://biodiversity.org.au/afd.name/464851
8847=	4	http://biodiversity.org.au/afd.name/464857
8847=	4	http://biodiversity.org.au/afd.name/464904
8847=	4	http://biodiversity.org.au/afd.name/464905
8847=	4	http://biodiversity.org.au/afd.name/464959
8847=	4	http://biodiversity.org.au/afd.name/465051
8847=	4	http://biodiversity.org.au/afd.name/465052
8847=	4	http://biodiversity.org.au/afd.name/465053
8847=	4	http://biodiversity.org.au/afd.name/465054
8847=	4	http://biodiversity.org.au/afd.name/465057
8847=	4	http://biodiversity.org.au/afd.name/465058
8847=	4	http://biodiversity.org.au/afd.name/465067
8847=	4	http://biodiversity.org.au/afd.name/465120
8847=	4	http://biodiversity.org.au/afd.name/465123
8847=	4	http://biodiversity.org.au/afd.name/465131
8847=	4	http://biodiversity.org.au/afd.name/465137
8847=	4	http://biodiversity.org.au/afd.name/465153
8847=	4	http://biodiversity.org.au/afd.name/465154
8847=	4	http://biodiversity.org.au/afd.name/465155
8847=	4	http://biodiversity.org.au/afd.name/465157
8847=	4	http://biodiversity.org.au/afd.name/465258
8847=	4	http://biodiversity.org.au/afd.name/465303
8847=	4	http://biodiversity.org.au/afd.name/465357
8847=	4	http://biodiversity.org.au/afd.name/465361
8847=	4	http://biodiversity.org.au/afd.name/465566
8847=	4	http://biodiversity.org.au/afd.name/465567
8847=	4	http://biodiversity.org.au/afd.name/465568
8847=	4	http://biodiversity.org.au/afd.name/465605
8847=	4	http://biodiversity.org.au/afd.name/465619
8847=	4	http://biodiversity.org.au/afd.name/465624
8847=	4	http://biodiversity.org.au/afd.name/465646
8847=	4	http://biodiversity.org.au/afd.name/465687
8847=	4	http://biodiversity.org.au/afd.name/465735
8847=	4	http://biodiversity.org.au/afd.name/465736
8847=	4	http://biodiversity.org.au/afd.name/465833
8847=	4	http://biodiversity.org.au/afd.name/465872
8847=	4	http://biodiversity.org.au/afd.name/465873
8847=	4	http://biodiversity.org.au/afd.name/465874
8847=	4	http://biodiversity.org.au/afd.name/465875
8847=	4	http://biodiversity.org.au/afd.name/465880
8847=	4	http://biodiversity.org.au/afd.name/465886
8847=	4	http://biodiversity.org.au/afd.name/465912
