rank	count	cc_attributionURL
123=	1	http://biodiversity.org.au/afd.taxon/10c149bc-d9eb-430d-bc4f-5f78a2d8f36f
123=	1	http://biodiversity.org.au/afd.taxon/10c1e0be-29cb-49ad-b01d-6a66b0b61202
123=	1	http://biodiversity.org.au/afd.taxon/10dc9338-2333-492a-9e55-665ffb6fd203
123=	1	http://biodiversity.org.au/afd.taxon/10fafcbd-e036-4539-a0a1-6eb976dc6251
123=	1	http://biodiversity.org.au/afd.taxon/1139cec7-95e7-40d8-935a-bc32cc60d119
123=	1	http://biodiversity.org.au/afd.taxon/115badd0-9072-44ca-9b47-1ed8e7cff185
123=	1	http://biodiversity.org.au/afd.taxon/1193dbec-9c64-428e-b749-ae2f77c1f4e5
123=	1	http://biodiversity.org.au/afd.taxon/11d2c1e1-fc6a-4eea-a30d-e626fded321a
123=	1	http://biodiversity.org.au/afd.taxon/1244494a-b533-43ba-a0ec-75018511a038
123=	1	http://biodiversity.org.au/afd.taxon/1266eb63-7b4e-4a5d-b689-87acf308a648
123=	1	http://biodiversity.org.au/afd.taxon/1274cdb2-f8b1-4604-abe4-7a85caf777bb
123=	1	http://biodiversity.org.au/afd.taxon/12b45f93-3c6b-4cb2-bcb6-edacf1a055cc
123=	1	http://biodiversity.org.au/afd.taxon/12f4edf4-8ada-4ec6-8442-b3015dd1ead6
123=	1	http://biodiversity.org.au/afd.taxon/1307e0b4-0dcd-4a44-aeb5-483b2ec719d4
123=	1	http://biodiversity.org.au/afd.taxon/130c4b06-33e4-4943-a1b5-c241bd1399e3
123=	1	http://biodiversity.org.au/afd.taxon/130e4b78-e878-4534-baa2-bddb97026f0e
123=	1	http://biodiversity.org.au/afd.taxon/1316d860-85ad-4b95-a0a1-31e00b2eebbd
123=	1	http://biodiversity.org.au/afd.taxon/1317ee04-14f2-42a2-9cf7-757a7274177b
123=	1	http://biodiversity.org.au/afd.taxon/1318328b-39f1-4db8-870c-c292f5905394
123=	1	http://biodiversity.org.au/afd.taxon/13266a51-ec82-43a8-8db6-99edb9890611
123=	1	http://biodiversity.org.au/afd.taxon/139db6e1-11cf-45fb-be81-6cc06d946a82
123=	1	http://biodiversity.org.au/afd.taxon/13c316e5-7bfd-4400-b90a-071d5edb2d6d
123=	1	http://biodiversity.org.au/afd.taxon/13d91a5a-157a-4b62-8530-353e91348f08
123=	1	http://biodiversity.org.au/afd.taxon/144d9366-c013-4aee-8f3d-d279b8d29982
123=	1	http://biodiversity.org.au/afd.taxon/145af168-27da-44f5-8e08-145c93c5f998
123=	1	http://biodiversity.org.au/afd.taxon/148b4920-dddf-40de-8228-053089fda58d
123=	1	http://biodiversity.org.au/afd.taxon/1496e18f-90f5-4b63-98c1-c51123011c19
123=	1	http://biodiversity.org.au/afd.taxon/14bade45-7707-4fa1-8eea-c5abb7ba4f80
123=	1	http://biodiversity.org.au/afd.taxon/14cf85ef-b733-43cb-94f5-3392ed582e0f
123=	1	http://biodiversity.org.au/afd.taxon/152857ed-18ba-4c96-8898-e01e5ed8b0dc
123=	1	http://biodiversity.org.au/afd.taxon/153b31b6-6158-4459-bd54-9bfe1d984d10
123=	1	http://biodiversity.org.au/afd.taxon/1557421e-0fc9-424d-a63d-b222c87ee232
123=	1	http://biodiversity.org.au/afd.taxon/1585a3c4-a0d8-49f1-8e27-8ef3da33ec31
123=	1	http://biodiversity.org.au/afd.taxon/15939970-df98-4aa5-84f5-28d4569a5098
123=	1	http://biodiversity.org.au/afd.taxon/160bd957-7616-410f-ad5b-3997205a8ab6
123=	1	http://biodiversity.org.au/afd.taxon/16150d31-a358-42e2-b660-e711bb571991
123=	1	http://biodiversity.org.au/afd.taxon/1630ff37-6e69-4d97-a290-49cc7137c0f6
123=	1	http://biodiversity.org.au/afd.taxon/1639f3c9-8679-4386-b81d-cf7451ceff62
123=	1	http://biodiversity.org.au/afd.taxon/167c6220-fe52-4b40-aec0-347ff206c510
123=	1	http://biodiversity.org.au/afd.taxon/16a0ddda-18a4-49a5-9d0d-34cb4c4198cb
123=	1	http://biodiversity.org.au/afd.taxon/16ab1d5f-7624-495f-a7aa-5132a3e302a4
123=	1	http://biodiversity.org.au/afd.taxon/16d3c4b3-ba64-41e8-8465-34dc60d78dd2
123=	1	http://biodiversity.org.au/afd.taxon/16e5188e-681b-42de-b992-2b7f7ba0b200
123=	1	http://biodiversity.org.au/afd.taxon/1706ff93-88a4-499f-adfb-9ecd13e461d6
123=	1	http://biodiversity.org.au/afd.taxon/17147a60-7ce3-428f-9013-3caca0755596
123=	1	http://biodiversity.org.au/afd.taxon/172ec0dd-d6c6-4d0a-a470-2b23407845c0
123=	1	http://biodiversity.org.au/afd.taxon/1733a933-4b58-46b7-ba35-0b3404aeab81
123=	1	http://biodiversity.org.au/afd.taxon/176f73d7-2d32-4c82-b0c9-2566a0442e1d
123=	1	http://biodiversity.org.au/afd.taxon/17a55c43-c81b-47ad-9008-42fb3e20c25b
123=	1	http://biodiversity.org.au/afd.taxon/17a64cd9-ad29-4c1e-89af-32246c0b460a
123=	1	http://biodiversity.org.au/afd.taxon/17cb6734-fc1b-40fc-acaf-718096d4108c
123=	1	http://biodiversity.org.au/afd.taxon/17f341cc-98e3-41b4-9863-02c5351234a0
123=	1	http://biodiversity.org.au/afd.taxon/18114df4-aa27-45d9-83a6-dc42b48e3613
123=	1	http://biodiversity.org.au/afd.taxon/187c7dfe-2504-460e-a85f-0e0d8abc5054
123=	1	http://biodiversity.org.au/afd.taxon/18a1cd66-ce2b-4d7f-a6eb-9ecfb78601a3
123=	1	http://biodiversity.org.au/afd.taxon/18b03836-515b-40c5-8b92-f383ac00099f
123=	1	http://biodiversity.org.au/afd.taxon/18c90f9c-e998-49c7-a543-e2b5becb4b5e
123=	1	http://biodiversity.org.au/afd.taxon/18c9a4da-3eba-4d8a-b38d-74afa0b5ec06
123=	1	http://biodiversity.org.au/afd.taxon/18cab293-d7e8-4a7b-b84d-3b1ef62f4660
123=	1	http://biodiversity.org.au/afd.taxon/18e0b3c3-6b3e-47c7-9b3b-09930b43a099
123=	1	http://biodiversity.org.au/afd.taxon/18e3f154-ec59-4ded-af4f-55309a6a534b
123=	1	http://biodiversity.org.au/afd.taxon/18f05f31-0b75-46dc-abaa-a5847acdad54
123=	1	http://biodiversity.org.au/afd.taxon/1938f059-70bf-4411-a262-7bcf95795141
123=	1	http://biodiversity.org.au/afd.taxon/19465b06-a083-47cc-9538-c775d93618de
123=	1	http://biodiversity.org.au/afd.taxon/1959f771-c1b8-490a-a94a-4512c1417505
123=	1	http://biodiversity.org.au/afd.taxon/19635a59-bfaf-4be6-8e85-b4a597c03e56
123=	1	http://biodiversity.org.au/afd.taxon/1966db31-c1bc-4346-b95c-1795d1e25df5
123=	1	http://biodiversity.org.au/afd.taxon/197e90d2-c96b-487b-a79a-4f68e28da160
123=	1	http://biodiversity.org.au/afd.taxon/198cdb92-7ae4-47fb-a162-c127f7532a4e
123=	1	http://biodiversity.org.au/afd.taxon/199fb0c0-c087-4247-ab47-818a70b55c3c
123=	1	http://biodiversity.org.au/afd.taxon/19a85bcf-8ca0-4674-94b2-af455c8b9808
123=	1	http://biodiversity.org.au/afd.taxon/19b3b8d3-abd6-4d34-8284-5c56514adb14
123=	1	http://biodiversity.org.au/afd.taxon/19b8dc26-4af0-4fb1-88c9-140006db2082
123=	1	http://biodiversity.org.au/afd.taxon/1a0d5ed9-6907-4637-b738-88dd77403b00
123=	1	http://biodiversity.org.au/afd.taxon/1a5732e3-88db-490c-b9b3-530051e72bbc
123=	1	http://biodiversity.org.au/afd.taxon/1a9ad1cf-ff39-4f4a-b639-b38555e6c65c
123=	1	http://biodiversity.org.au/afd.taxon/1afcc09e-f3b5-4004-9797-6fed764e2335
123=	1	http://biodiversity.org.au/afd.taxon/1afce941-1e5d-4487-9367-ec919e5604dd
123=	1	http://biodiversity.org.au/afd.taxon/1aff3581-c4bc-4a54-ac1a-df808254e996
123=	1	http://biodiversity.org.au/afd.taxon/1b13efcb-dae0-4f1a-92ca-c7d96f61da30
123=	1	http://biodiversity.org.au/afd.taxon/1b14a5b7-e7eb-4271-a36b-3881162b9e3c
123=	1	http://biodiversity.org.au/afd.taxon/1b558280-8202-4513-b01d-e07849a896ae
123=	1	http://biodiversity.org.au/afd.taxon/1b58e6bc-82fb-4669-b2c2-52edea417942
123=	1	http://biodiversity.org.au/afd.taxon/1b974acb-e154-44c5-bc0a-a7db2cccfafd
123=	1	http://biodiversity.org.au/afd.taxon/1bdeca04-6b66-4caa-9065-3ad71e9ba7de
123=	1	http://biodiversity.org.au/afd.taxon/1c0d945e-809c-4bd2-bd08-66dc4828d89f
123=	1	http://biodiversity.org.au/afd.taxon/1c2e4e35-6bc3-492b-8972-c315305c0f20
123=	1	http://biodiversity.org.au/afd.taxon/1c541053-0b09-44de-9c7b-041c0c23ac66
123=	1	http://biodiversity.org.au/afd.taxon/1c7b1963-3518-4d8f-88cb-0ccc0edb0a4e
123=	1	http://biodiversity.org.au/afd.taxon/1c9bcc6c-098a-49f9-af54-77ccb55f0951
123=	1	http://biodiversity.org.au/afd.taxon/1ce4d652-8574-4804-98f2-0d8d90085a08
123=	1	http://biodiversity.org.au/afd.taxon/1d40aa1c-9c23-4713-a148-2867abdf336b
123=	1	http://biodiversity.org.au/afd.taxon/1d60c2e0-21f4-4fe1-8985-edeb79fde59c
123=	1	http://biodiversity.org.au/afd.taxon/1d825091-d24e-44f7-80ea-a6c9289da0cf
123=	1	http://biodiversity.org.au/afd.taxon/1df758aa-4b73-42a9-b14c-4cc4a7ae4e73
123=	1	http://biodiversity.org.au/afd.taxon/1e119cd2-ef40-481d-9386-0e925dbbaa5b
123=	1	http://biodiversity.org.au/afd.taxon/1e1d5ca1-06d6-482f-bf0a-a229be5ec2fc
123=	1	http://biodiversity.org.au/afd.taxon/1e3ff55e-3dc9-47dd-bf71-13d0276a8afe
123=	1	http://biodiversity.org.au/afd.taxon/1e4a4f9a-5ead-432e-8363-8e4590f38479
123=	1	http://biodiversity.org.au/afd.taxon/1e4d3684-3777-483b-b0d3-0c0dbf82b45a
123=	1	http://biodiversity.org.au/afd.taxon/1e9d6d66-c277-4448-8af8-9be69b678293
123=	1	http://biodiversity.org.au/afd.taxon/1ea3c3c1-9f96-441b-a5b0-f3cee4c8148b
123=	1	http://biodiversity.org.au/afd.taxon/1eadea33-a57e-446c-9bb2-276aeb9dec8c
123=	1	http://biodiversity.org.au/afd.taxon/1eb661ef-f563-4b22-b74f-7753e2ff6a1b
123=	1	http://biodiversity.org.au/afd.taxon/1ebffae5-3d21-43cd-a3e5-1f66d1032bc4
123=	1	http://biodiversity.org.au/afd.taxon/1ec575a3-0a5b-48c0-9ed4-99a57f36cbc5
123=	1	http://biodiversity.org.au/afd.taxon/1ee6884a-8990-4485-9ba4-50a60d083376
123=	1	http://biodiversity.org.au/afd.taxon/1ee9a017-5630-4cfa-8d3e-2f0115bd8802
123=	1	http://biodiversity.org.au/afd.taxon/1f19558a-a037-4e58-88dd-f369f0746da1
123=	1	http://biodiversity.org.au/afd.taxon/1f25511b-36bb-4d10-a281-cf4fc9dc16e1
123=	1	http://biodiversity.org.au/afd.taxon/1f307dc7-637c-42ad-af2b-b83c29d29f28
123=	1	http://biodiversity.org.au/afd.taxon/1f32ed8f-7f62-41dc-9126-8da7d69b1f03
123=	1	http://biodiversity.org.au/afd.taxon/1f4b693f-691c-4d33-8da6-df34ca34587a
123=	1	http://biodiversity.org.au/afd.taxon/1fb24c86-eaef-4288-9072-955353941ca4
123=	1	http://biodiversity.org.au/afd.taxon/1fcb66b9-0ce9-4d98-a5e9-32d2a68245d8
123=	1	http://biodiversity.org.au/afd.taxon/1fcbf376-50a0-42ac-90f5-80054e65bb80
123=	1	http://biodiversity.org.au/afd.taxon/1fcebb05-a2a0-4312-8593-43c3c2ed1835
123=	1	http://biodiversity.org.au/afd.taxon/1fed1f78-96cb-4022-bbf9-dca04b6f2db4
123=	1	http://biodiversity.org.au/afd.taxon/1ff627cd-3171-43c9-91a4-5d7cd88e15ac
123=	1	http://biodiversity.org.au/afd.taxon/20037ef2-1188-4cf7-be29-42da8483af59
123=	1	http://biodiversity.org.au/afd.taxon/200cd9fa-d708-4b76-a868-12198dfb0d7c
123=	1	http://biodiversity.org.au/afd.taxon/2077180b-e823-4530-88a0-a909eac62688
123=	1	http://biodiversity.org.au/afd.taxon/2080ecad-699c-40f0-83fe-a576c452653d
123=	1	http://biodiversity.org.au/afd.taxon/20a4530e-221a-49ca-87f0-de8c8ecf65a5
123=	1	http://biodiversity.org.au/afd.taxon/20cc7404-4245-4b4d-9b6c-716642e4f101
123=	1	http://biodiversity.org.au/afd.taxon/20de82b0-662b-4a43-9c37-b7c0e4bff2ac
123=	1	http://biodiversity.org.au/afd.taxon/2119e725-ce82-4b8e-9405-7dfd1289d254
123=	1	http://biodiversity.org.au/afd.taxon/2121c310-fe3b-42d1-bfc6-dbec97fb0eeb
123=	1	http://biodiversity.org.au/afd.taxon/214e22ca-5fd4-42ef-9f35-e4d922679559
123=	1	http://biodiversity.org.au/afd.taxon/2160f054-43be-4cdb-a83d-5aedf773ebe4
123=	1	http://biodiversity.org.au/afd.taxon/216141a0-d5d9-4eef-9932-9d0c547b3a69
123=	1	http://biodiversity.org.au/afd.taxon/217003cb-06a0-4c21-8159-77be904a7010
123=	1	http://biodiversity.org.au/afd.taxon/21aa92a6-d99b-4319-9d19-319049a765dd
123=	1	http://biodiversity.org.au/afd.taxon/21cfc47e-5e19-4e68-aa0f-e2aaa9539d26
123=	1	http://biodiversity.org.au/afd.taxon/21f39a11-1987-4902-b2c0-d8cc6f651898
123=	1	http://biodiversity.org.au/afd.taxon/2203a0a4-df8d-47ac-a233-2aee23364616
123=	1	http://biodiversity.org.au/afd.taxon/22056fcd-7df4-413a-9f90-5f2e4c271c4a
123=	1	http://biodiversity.org.au/afd.taxon/2213e25f-b35c-46e9-8093-c615902dc2ec
123=	1	http://biodiversity.org.au/afd.taxon/221f8336-1ddc-463c-842d-cb3fdb2212ec
123=	1	http://biodiversity.org.au/afd.taxon/2223fb65-83d7-4d06-845e-4ca9b179c4db
123=	1	http://biodiversity.org.au/afd.taxon/22288f90-a5f4-4fca-bc58-573dfa4a6bd1
123=	1	http://biodiversity.org.au/afd.taxon/22304397-d425-488c-9feb-54ba330c8c2f
123=	1	http://biodiversity.org.au/afd.taxon/22490c9a-7fbe-4ce2-9b36-165a9feb838f
123=	1	http://biodiversity.org.au/afd.taxon/22cf2566-8dbb-4e6e-8e8c-5d990ba316bc
123=	1	http://biodiversity.org.au/afd.taxon/23486b4f-8814-4e4c-b28b-a4635c4dd5cb
123=	1	http://biodiversity.org.au/afd.taxon/2368f77a-ffc3-4448-8350-0cfd770a3e0a
123=	1	http://biodiversity.org.au/afd.taxon/238d5997-faac-4e37-aa47-323ca7f55d18
123=	1	http://biodiversity.org.au/afd.taxon/23e8ca83-ffd5-4700-a377-ae543a1e2a4e
123=	1	http://biodiversity.org.au/afd.taxon/23fbc217-b1df-4f9e-bdb8-976c3a4770d0
123=	1	http://biodiversity.org.au/afd.taxon/24035a48-87d6-4d9d-b755-6f5a104d3d7c
123=	1	http://biodiversity.org.au/afd.taxon/24346991-5c60-4117-99dc-f372953edf10
123=	1	http://biodiversity.org.au/afd.taxon/244224e1-ae7f-4075-baf9-d0107a13d95c
123=	1	http://biodiversity.org.au/afd.taxon/246850ad-288c-4405-bf37-17030b3faa32
123=	1	http://biodiversity.org.au/afd.taxon/247663ae-6bfb-40e5-a59b-41194872a3cf
123=	1	http://biodiversity.org.au/afd.taxon/2480a234-655c-4c2d-b07f-54a1c5eccaa7
123=	1	http://biodiversity.org.au/afd.taxon/24bb5ffd-fbde-4c56-89cb-1b8aafb26da4
123=	1	http://biodiversity.org.au/afd.taxon/24ed685b-a622-4145-b661-3175cb916177
123=	1	http://biodiversity.org.au/afd.taxon/25127216-ffcc-4de4-8898-71d63926903f
123=	1	http://biodiversity.org.au/afd.taxon/25157e0f-bce6-4368-9e78-64a8ef4c0b89
123=	1	http://biodiversity.org.au/afd.taxon/2531869b-9f1a-40b5-96d8-e4d6b723da9a
123=	1	http://biodiversity.org.au/afd.taxon/253fb190-27ba-45b1-8efd-ae15ae55f59c
123=	1	http://biodiversity.org.au/afd.taxon/256afa1b-b83d-46f0-9f82-c8806357fe53
123=	1	http://biodiversity.org.au/afd.taxon/25b752cd-921f-4c79-abbd-34fb14233898
123=	1	http://biodiversity.org.au/afd.taxon/25f01996-e374-4884-bc69-ac9601cc8e6c
123=	1	http://biodiversity.org.au/afd.taxon/2626f382-48b2-43c3-baa1-1cc144eacdb3
123=	1	http://biodiversity.org.au/afd.taxon/263a48b6-d633-43fc-b00b-40ff95fc73c2
123=	1	http://biodiversity.org.au/afd.taxon/26506eba-2c2a-4670-a0fa-11ccbc45837b
123=	1	http://biodiversity.org.au/afd.taxon/266e57ca-ab1c-48b7-8928-b2f78c7a8b90
123=	1	http://biodiversity.org.au/afd.taxon/26710d94-600d-47e9-8ee7-976e1ef30074
123=	1	http://biodiversity.org.au/afd.taxon/26795f0f-1248-4104-8b25-569fe5665576
123=	1	http://biodiversity.org.au/afd.taxon/26ecc9ac-d40e-401b-8c39-19db24c5eca7
123=	1	http://biodiversity.org.au/afd.taxon/26f03721-a8a5-48c5-90d9-6f832eaf6568
123=	1	http://biodiversity.org.au/afd.taxon/2712efeb-0e6f-4200-a3ca-a4c738673e28
123=	1	http://biodiversity.org.au/afd.taxon/2714c30c-fa4c-405a-b365-e24b5cf47ad3
123=	1	http://biodiversity.org.au/afd.taxon/27184293-d179-49d0-a845-81e70902e0c9
123=	1	http://biodiversity.org.au/afd.taxon/27550efb-df8c-462a-9c39-b49afd027300
123=	1	http://biodiversity.org.au/afd.taxon/279f145c-dd0b-4694-9e7c-185f1b997265
123=	1	http://biodiversity.org.au/afd.taxon/27ac8791-2ca9-45d5-a876-da5af537eaff
123=	1	http://biodiversity.org.au/afd.taxon/280e1408-9a68-4c73-b45b-f1954cd40d53
123=	1	http://biodiversity.org.au/afd.taxon/2820337b-adff-4c37-a812-a18beec88acb
123=	1	http://biodiversity.org.au/afd.taxon/282e891c-baf8-4fc0-9ba8-4330bbcd15fc
123=	1	http://biodiversity.org.au/afd.taxon/28386a63-729d-4e50-9fd4-ea05f6e69a70
123=	1	http://biodiversity.org.au/afd.taxon/285093ab-57fd-458f-866d-765ba297bb2f
123=	1	http://biodiversity.org.au/afd.taxon/2877c87e-269c-43bb-8662-cb1b7494f85a
123=	1	http://biodiversity.org.au/afd.taxon/28a55b2d-8406-4228-9795-843d2bbed9dd
123=	1	http://biodiversity.org.au/afd.taxon/28ba044b-896b-487c-8f80-94d4c3a84e38
123=	1	http://biodiversity.org.au/afd.taxon/28c1df49-fd64-4f96-a187-2a8bb7435db9
123=	1	http://biodiversity.org.au/afd.taxon/2905f621-06ed-439d-b24d-84520899182a
123=	1	http://biodiversity.org.au/afd.taxon/29311340-7748-46a0-85f0-8e5fc8855520
123=	1	http://biodiversity.org.au/afd.taxon/2954d204-97e3-459d-8d56-ea9933cef9b9
123=	1	http://biodiversity.org.au/afd.taxon/296f9975-70c7-4971-acaf-1a59862ba52b
123=	1	http://biodiversity.org.au/afd.taxon/29710b41-cc79-46b6-a27c-41ecb7631c75
123=	1	http://biodiversity.org.au/afd.taxon/2971f87f-f5e8-4ac9-a76d-1d2703278620
123=	1	http://biodiversity.org.au/afd.taxon/29af4706-b8cf-4342-b9fc-1481322757b8
123=	1	http://biodiversity.org.au/afd.taxon/29bcceee-b1d0-4d48-99e7-44610667c002
123=	1	http://biodiversity.org.au/afd.taxon/2a2b4957-a626-495c-a775-0ef4873f1249
123=	1	http://biodiversity.org.au/afd.taxon/2a3d912d-6c0b-44bb-b0c8-a5205210eb8f
123=	1	http://biodiversity.org.au/afd.taxon/2a4465cf-8163-4499-b38c-59decd43e374
123=	1	http://biodiversity.org.au/afd.taxon/2a47a22f-368d-4c3b-977c-249bdd3403c3
123=	1	http://biodiversity.org.au/afd.taxon/2a72a514-f7db-4b95-b528-d44aa6e6e91b
123=	1	http://biodiversity.org.au/afd.taxon/2a75e9cc-e376-4c5a-8f1e-6bb7c2a65f00
123=	1	http://biodiversity.org.au/afd.taxon/2a8bddbf-d358-4689-b44e-b5efd555a756
123=	1	http://biodiversity.org.au/afd.taxon/2ad3a0d7-0a7d-47a4-b6c8-62a81aac9dba
123=	1	http://biodiversity.org.au/afd.taxon/2aef98be-3ff3-45a0-9d96-2a66c95f5d7b
123=	1	http://biodiversity.org.au/afd.taxon/2b2d1d5a-e065-4b97-9a0a-629ab25d661f
123=	1	http://biodiversity.org.au/afd.taxon/2b7d4e2c-c8ec-44c5-bf7a-5546bcf56dd0
123=	1	http://biodiversity.org.au/afd.taxon/2b835fc2-e25d-4fb5-9ab7-a32b70d7924d
123=	1	http://biodiversity.org.au/afd.taxon/2bbc4c67-9658-49f6-b77e-343ae1d026e1
123=	1	http://biodiversity.org.au/afd.taxon/2bc79530-87bc-432c-8b16-ead399cb55ca
123=	1	http://biodiversity.org.au/afd.taxon/2bd6f257-344f-46c5-837a-11073f8d5cc3
123=	1	http://biodiversity.org.au/afd.taxon/2bfeede8-c456-42e9-b773-95aca25ca6dd
123=	1	http://biodiversity.org.au/afd.taxon/2c0629ea-bf6d-4762-8c6c-780987a8dd17
123=	1	http://biodiversity.org.au/afd.taxon/2c1f54c6-66c3-42ad-9bfd-afbe931f6bb1
123=	1	http://biodiversity.org.au/afd.taxon/2c24fdf0-719a-4eab-93c7-240da61f5105
123=	1	http://biodiversity.org.au/afd.taxon/2c3ca84f-79d8-4cb9-a11a-6ab92065480f
123=	1	http://biodiversity.org.au/afd.taxon/2c5d9930-062b-4563-bc1e-2bfdd6136fb6
123=	1	http://biodiversity.org.au/afd.taxon/2c6a4de9-025d-491d-9bfa-0705cf741263
123=	1	http://biodiversity.org.au/afd.taxon/2c7ac661-d90c-416a-9222-ac7fd1ecf093
123=	1	http://biodiversity.org.au/afd.taxon/2c8da0e7-95ce-4118-868f-92ae6356022a
123=	1	http://biodiversity.org.au/afd.taxon/2c9cebaf-44c5-4ce6-8007-eb6f50775a73
123=	1	http://biodiversity.org.au/afd.taxon/2ca0262e-f457-4a50-bf49-7cd6de11a119
123=	1	http://biodiversity.org.au/afd.taxon/2ca0aed1-f7b1-42f9-9a63-865a8a129331
123=	1	http://biodiversity.org.au/afd.taxon/2cae5d0e-8df0-4236-a3d1-69c5574dad41
123=	1	http://biodiversity.org.au/afd.taxon/2cb268ac-726a-45c2-8b00-556c86e76e3a
123=	1	http://biodiversity.org.au/afd.taxon/2cd6450b-cd76-44ce-b8ba-bccbe8a79be0
123=	1	http://biodiversity.org.au/afd.taxon/2cf48dad-246a-41d0-91f6-a753d276be66
123=	1	http://biodiversity.org.au/afd.taxon/2d7d9791-b769-427d-85aa-01735ec06674
123=	1	http://biodiversity.org.au/afd.taxon/2d8a8148-83fa-4fc9-bedf-983105fa19ab
123=	1	http://biodiversity.org.au/afd.taxon/2dbad501-f7e2-4b3f-9161-efb8104f639f
123=	1	http://biodiversity.org.au/afd.taxon/2e55f5c2-56ad-497a-83c2-9618ffe0f4a2
123=	1	http://biodiversity.org.au/afd.taxon/2e576449-16d9-439b-a6ac-c6e0b75e3ba2
123=	1	http://biodiversity.org.au/afd.taxon/2e5a975e-b03e-404b-944b-d6769b09eabe
123=	1	http://biodiversity.org.au/afd.taxon/2ea19b8a-d50a-4042-83ac-4f8f26cfb472
123=	1	http://biodiversity.org.au/afd.taxon/2ea3b356-522a-43fc-a5d8-f0e7f6199349
123=	1	http://biodiversity.org.au/afd.taxon/2eb35761-c8b3-4796-846b-1cff1a2c587d
123=	1	http://biodiversity.org.au/afd.taxon/2eb7ed28-624a-4746-b54d-7e3dd3ebfa23
123=	1	http://biodiversity.org.au/afd.taxon/2ebea6ec-764d-427a-9af6-b02f03de738f
123=	1	http://biodiversity.org.au/afd.taxon/2ec671a0-8a39-4d97-8823-613386eb53d0
123=	1	http://biodiversity.org.au/afd.taxon/2ed98765-ce75-4b2d-b793-95506e46b1c0
123=	1	http://biodiversity.org.au/afd.taxon/2f0bac29-cca7-4c4f-8e9e-df2194953857
123=	1	http://biodiversity.org.au/afd.taxon/2f1f775d-2c0a-4cd3-abe3-a59681f9c1b0
123=	1	http://biodiversity.org.au/afd.taxon/2f403604-40cd-4308-aa51-caf311615f45
123=	1	http://biodiversity.org.au/afd.taxon/2f733940-3227-4fd5-b163-3a28832c8c6c
123=	1	http://biodiversity.org.au/afd.taxon/2f7c6da8-189d-404d-ac5a-4189aa36a9d5
123=	1	http://biodiversity.org.au/afd.taxon/2f818dc1-565e-453d-a8b4-9f00146f596a
123=	1	http://biodiversity.org.au/afd.taxon/2fac1c79-f068-4c5f-95f4-4ffa4e10865f
123=	1	http://biodiversity.org.au/afd.taxon/2fbbef06-dd3a-414a-975c-f3916264dd5c
123=	1	http://biodiversity.org.au/afd.taxon/2fd8776f-7148-4096-957f-1854158ebdf6
123=	1	http://biodiversity.org.au/afd.taxon/300565ae-7c0a-489f-b483-82837e73b510
123=	1	http://biodiversity.org.au/afd.taxon/301b8977-1493-41c7-80d2-6b1a8da17f76
123=	1	http://biodiversity.org.au/afd.taxon/30213b80-4114-4604-b663-a4894efa89be
123=	1	http://biodiversity.org.au/afd.taxon/302d2d88-6e02-4c5b-b4a6-31ec5de8d015
123=	1	http://biodiversity.org.au/afd.taxon/304af228-9f4a-4c5d-9cf2-dd5d9051de47
123=	1	http://biodiversity.org.au/afd.taxon/30968378-bb4c-4603-80f3-da4cabce245b
123=	1	http://biodiversity.org.au/afd.taxon/3097ee99-2f56-44ec-9b67-4e4996b63f25
123=	1	http://biodiversity.org.au/afd.taxon/30a3dd67-65d7-4acc-8735-37793a2a37fc
123=	1	http://biodiversity.org.au/afd.taxon/30b9b241-8aec-4aa2-a63e-0b4eccac140e
123=	1	http://biodiversity.org.au/afd.taxon/30ba615d-d8b9-4bea-8aad-e42e26bd702e
123=	1	http://biodiversity.org.au/afd.taxon/30d9c17e-7416-4b74-b025-2e76b931659d
123=	1	http://biodiversity.org.au/afd.taxon/31033a55-d109-4bb9-b89e-7e1b215cf6ca
123=	1	http://biodiversity.org.au/afd.taxon/312cc33b-554f-4886-ab76-01614ecc8d7a
123=	1	http://biodiversity.org.au/afd.taxon/3150af39-e4be-4b6b-a273-e0d9a647d081
123=	1	http://biodiversity.org.au/afd.taxon/315d7ac4-1548-4eb9-b9cd-06f86c52195e
123=	1	http://biodiversity.org.au/afd.taxon/317e3476-1712-480e-96b6-7f964eefacbf
123=	1	http://biodiversity.org.au/afd.taxon/31896c4c-5484-45fa-b4d5-a931d58d7c1a
123=	1	http://biodiversity.org.au/afd.taxon/319090b5-6ced-4328-8f7e-e827870f6157
123=	1	http://biodiversity.org.au/afd.taxon/31cced1d-99ca-4352-9f4a-4a2dddd365fe
123=	1	http://biodiversity.org.au/afd.taxon/3200425a-4f13-4961-b7eb-0d0d8ee75b87
123=	1	http://biodiversity.org.au/afd.taxon/321e014f-1be8-469d-9747-9adf517c86db
123=	1	http://biodiversity.org.au/afd.taxon/32212418-bbaf-4497-9617-080d7f9fc330
123=	1	http://biodiversity.org.au/afd.taxon/322fa6ee-ad02-461c-bbd6-caf4d72d6069
123=	1	http://biodiversity.org.au/afd.taxon/327cfbb2-2832-4004-9aa4-d0e1d8a4553a
123=	1	http://biodiversity.org.au/afd.taxon/328f2ef6-b871-4cf2-ab25-b1a3c0958353
123=	1	http://biodiversity.org.au/afd.taxon/32b8cab6-d83a-4d8d-8306-4db281d6e9bd
123=	1	http://biodiversity.org.au/afd.taxon/32d0067e-89c8-4cd7-b890-a250a888ef89
